X,Y,sell_type,square,kind,total_price,images
37.639869,55.733026,Покупка,37.0,Торговое помещение,65520000.0,{"orig": "static/images/orig/9038860713.jpg"}
37.640835542328,55.732518942594,Снять,55.0,Торговое помещение,220000.0,{"orig": "static/images/orig/9855889702.jpg"}
37.62999600000001,55.726497,Снять,2346.0,Офисное помещение,4398732.0,{"orig": "static/images/orig/9151009961.jpg"}
37.6462088,55.7453317,Покупка,717.0,Помещение свободного назначения,110000000.0,{"orig": "static/images/orig/8485442164.jpg"}
37.656514,55.704002,Покупка,409.0,Помещение свободного назначения,41381910.0,{"orig": "static/images/orig/10118860396.jpg"}
37.581244,55.746507,Снять,200.0,Торговое помещение,1150000.0,{"orig": "static/images/orig/5065304951.jpg"}
37.623968,55.736883,Снять,10.0,Помещение свободного назначения,14999.0,{"orig": "static/images/orig/10128181967.jpg"}
37.677122,55.71378,Снять,80.0,Торговое помещение,50000.0,{"orig": "static/images/orig/10142818477.jpg"}
37.55187,55.744956,Снять,1200.0,Офисное помещение,2950000.0,{"orig": "static/images/orig/9919453934.jpg"}
37.59725200000001,55.748067,Покупка,311.0,Торговое помещение,195000000.0,{"orig": "static/images/orig/8241975871.jpg"}
37.57509,55.73018,Снять,2163.0,Офисное помещение,11139450.0,{"orig": "static/images/orig/9284567370.jpg"}
37.57627,55.73811,Покупка,2372.0,Офисное помещение,492959476.0,{"orig": "static/images/orig/9004841275.jpg"}
37.62192,55.717726,Покупка,730.0,Помещение свободного назначения,120000000.0,{"orig": "static/images/orig/9288922073.jpg"}
37.663458,55.739666,Покупка,116.5,Торговое помещение,61000000.0,{"orig": "static/images/orig/5746610236.jpg"}
37.610898,55.752926,Снять,3310.0,Офисное помещение,11493148.0,{"orig": "static/images/orig/10058447200.jpg"}
37.62431,55.727891,Покупка,125.0,Помещение свободного назначения,36000000.0,{"orig": "static/images/orig/10098014127.jpg"}
37.65845,55.708818,Снять,31.6,Торговое помещение,440000.0,{"orig": "static/images/orig/8954592152.jpg"}
37.610773607448,55.720964626292,Снять,1130.0,Офисное помещение,2354167.0,{"orig": "static/images/orig/8077035569.jpg"}
37.56097929999999,55.7484318,Снять,160.0,Торговое помещение,950000.0,{"orig": "static/images/orig/5858429870.jpg"}
37.644522,55.721858,Покупка,54.0,Помещение свободного назначения,13367541.0,{"orig": "static/images/orig/10091381680.jpg"}
37.564905881882,55.732674171851,Снять,365.0,Торговое помещение,912500.0,{"orig": "static/images/orig/9660120719.jpg"}
37.606559,55.707852,Покупка,47.0,Помещение свободного назначения,18661840.0,{"orig": "static/images/orig/9927596105.jpg"}
37.617073,55.7404588,Снять,70.0,Торговое помещение,650000.0,{"orig": "static/images/orig/9719836644.jpg"}
37.589572,55.748736,Снять,99.0,Торговое помещение,620631.0,{"orig": "static/images/orig/10000651520.jpg"}
37.639869,55.733026,Покупка,31.4,Помещение свободного назначения,50160000.0,{"orig": "static/images/orig/8176763596.jpg"}
37.632323,55.735454,Снять,505.0,Торговое помещение,950000.0,{"orig": "static/images/orig/10013420224.jpg"}
37.6418,55.7369,Снять,800.0,Офисное помещение,2333333.0,{"orig": "static/images/orig/10163718901.jpg"}
37.611311,55.73924,Снять,661.0,Помещение свободного назначения,2445700.0,{"orig": "static/images/orig/9908342891.jpg"}
37.547567,55.746005,Покупка,784.3,Офисное помещение,250976000.0,{"orig": "static/images/orig/10011450303.jpg"}
37.585065364838,55.752284122112,Снять,878.0,Офисное помещение,5505060.0,{"orig": "static/images/orig/8148204740.jpg"}
37.536814055612,55.749595439721,Покупка,467.1,Торговое помещение,186840000.0,{"orig": "static/images/orig/9502130265.jpg"}
37.6101649,55.750642,Покупка,270.0,Торговое помещение,230000000.0,{"orig": "static/images/orig/5701620690.jpg"}
37.644764,55.735829,Покупка,412.0,Помещение свободного назначения,59682000.0,{"orig": "static/images/orig/10058398600.jpg"}
37.630858,55.729077,Снять,184.9,Помещение свободного назначения,580000.0,{"orig": "static/images/orig/9813580702.jpg"}
37.593623,55.711082,Покупка,1064.7,Офисное помещение,120000000.0,{"orig": "static/images/orig/9456146346.jpg"}
37.6103,55.75308,Снять,529.0,Офисное помещение,2327600.0,{"orig": "static/images/orig/10104823199.jpg"}
37.640434,55.733356,Снять,60.0,Торговое помещение,500000.0,{"orig": "static/images/orig/8970268684.jpg"}
37.617073,55.7404588,Покупка,80.0,Торговое помещение,75715000.0,{"orig": "static/images/orig/5731860776.jpg"}
37.6415,55.7352,Снять,711.0,Офисное помещение,2796600.0,{"orig": "static/images/orig/10140293684.jpg"}
37.656523,55.75511,Снять,10.0,Торговое помещение,160000.0,{"orig": "static/images/orig/4154006085.jpg"}
37.61346,55.73956,Снять,732.0,Офисное помещение,2415600.0,{"orig": "static/images/orig/9004780016.jpg"}
37.657477,55.735668,Покупка,320.3,Помещение свободного назначения,47000000.0,{"orig": "static/images/orig/9783734024.jpg"}
37.661865158188,55.733848210765,Снять,32.0,Офисное помещение,24200.0,{"orig": "static/images/orig/10169780985.jpg"}
37.653182,55.750504,Снять,3031.0,Офисное помещение,9911370.0,{"orig": "static/images/orig/9908014273.jpg"}
37.624741,55.738475,Снять,12.0,Офисное помещение,35000.0,{"orig": "static/images/orig/9914799243.jpg"}
37.63309,55.74775,Снять,17448.0,Офисное помещение,52344000.0,{"orig": "static/images/orig/9004827431.jpg"}
37.584613,55.75131,Снять,341.0,Помещение свободного назначения,2385645.0,{"orig": "static/images/orig/10012399717.jpg"}
37.618129,55.709262,Покупка,59.4,Помещение свободного назначения,28512000.0,{"orig": "static/images/orig/10120579118.jpg"}
37.60196,55.743857,Снять,57.0,Торговое помещение,450000.0,{"orig": "static/images/orig/9165919751.jpg"}
37.62819,55.730634,Снять,1510.0,Офисное помещение,6795000.0,{"orig": "static/images/orig/8974441613.jpg"}
37.5701529,55.7226859,Покупка,398.0,Торговое помещение,300000000.0,{"orig": "static/images/orig/9920397543.jpg"}
37.658706,55.741242,Снять,66.0,Торговое помещение,290000.0,{"orig": "static/images/orig/9296657625.jpg"}
37.537425,55.749628,Снять,2444.0,Офисное помещение,7977012.0,{"orig": "static/images/orig/10058416280.jpg"}
37.660566,55.737806,Покупка,173.0,Помещение свободного назначения,60000000.0,{"orig": "static/images/orig/9917963687.jpg"}
37.6347683,55.75449183,Покупка,1051.8,Торговое помещение,373105000.0,{"orig": "static/images/orig/9972117293.jpg"}
37.538269,55.740639,Покупка,517.0,Торговое помещение,245000000.0,{"orig": "static/images/orig/5827681820.jpg"}
37.598049,55.752609,Покупка,718.3,Помещение свободного назначения,650000000.0,{"orig": "static/images/orig/9749394194.jpg"}
37.58968,55.73662,Снять,3210.0,Офисное помещение,7757500.0,{"orig": "static/images/orig/10105741104.jpg"}
37.6079,55.7143,Покупка,63.6,Торговое помещение,36000000.0,{"orig": "static/images/orig/9654612659.jpg"}
37.663413,55.746122,Снять,1400.0,Офисное помещение,2683333.0,{"orig": "static/images/orig/10032176812.jpg"}
37.558957,55.742119,Снять,933.0,Офисное помещение,2565750.0,{"orig": "static/images/orig/10067445380.jpg"}
37.624876,55.744885,Покупка,39.6,Помещение свободного назначения,47600000.0,{"orig": "static/images/orig/8114265598.jpg"}
37.656514,55.704002,Покупка,410.0,Помещение свободного назначения,48684600.0,{"orig": "static/images/orig/10097039362.jpg"}
37.55955,55.731668,Снять,651.7,Офисное помещение,23461200.0,{"orig": "static/images/orig/10170970133.jpg"}
37.660458,55.740745,Покупка,705.0,Помещение свободного назначения,249000000.0,{"orig": "static/images/orig/9177017689.jpg"}
37.646022,55.722644,Покупка,151.0,Помещение свободного назначения,35358601.0,{"orig": "static/images/orig/9930233207.jpg"}
37.5410169,55.7468496,Покупка,614.0,Офисное помещение,276300000.0,{"orig": "static/images/orig/5936967254.jpg"}
37.647908,55.739493,Снять,181.0,Помещение свободного назначения,200000.0,{"orig": "static/images/orig/9000013353.jpg"}
37.633517,55.732377,Снять,35.0,Офисное помещение,77000.0,{"orig": "static/images/orig/9867273255.jpg"}
37.639869,55.733026,Покупка,37.7,Торговое помещение,66000000.0,{"orig": "static/images/orig/9492915081.jpg"}
37.644522,55.721858,Покупка,57.0,Помещение свободного назначения,14950716.0,{"orig": "static/images/orig/10091381674.jpg"}
37.582089,55.752886,Снять,61.7,Торговое помещение,189500.0,{"orig": "static/images/orig/10004156938.jpg"}
37.59639,55.71734,Покупка,20.0,Торговое помещение,12500000.0,{"orig": "static/images/orig/9037282557.jpg"}
37.679727,55.745605,Снять,111.0,Помещение свободного назначения,450000.0,{"orig": "static/images/orig/9775293349.jpg"}
37.671256,55.745311,Покупка,151.0,Помещение свободного назначения,60000000.0,{"orig": "static/images/orig/9178585520.jpg"}
37.6631508,55.7522598,Снять,2626.0,Офисное помещение,5790000.0,{"orig": "static/images/orig/5720418305.jpg"}
37.584146,55.753195,Снять,187.0,Торговое помещение,400000.0,{"orig": "static/images/orig/10028314752.jpg"}
37.577282,55.724335,Покупка,65.0,Помещение свободного назначения,53000000.0,{"orig": "static/images/orig/10007769473.jpg"}
37.537083,55.749511,Снять,30.0,Офисное помещение,175000.0,{"orig": "static/images/orig/10142779884.jpg"}
37.581442,55.754502,Снять,196.0,Офисное помещение,490000.0,{"orig": "static/images/orig/3947734622.jpg"}
37.654601,55.710124,Покупка,203.0,Офисное помещение,27909252.0,{"orig": "static/images/orig/9015815879.jpg"}
37.624741,55.738475,Снять,26.0,Офисное помещение,50916.0,{"orig": "static/images/orig/9202788107.jpg"}
37.6614262,55.7442283,Покупка,375.9,Помещение свободного назначения,95000000.0,{"orig": "static/images/orig/7870691282.jpg"}
37.630508,55.732327,Покупка,40.0,Помещение свободного назначения,9000000.0,{"orig": "static/images/orig/10100408559.jpg"}
37.601276,55.754276,Покупка,159.0,Торговое помещение,120000000.0,{"orig": "static/images/orig/10096000303.jpg"}
37.636207,55.7296399,Снять,487.0,Офисное помещение,2409200.0,{"orig": "static/images/orig/9839274866.jpg"}
37.577903000000006,55.726071,Покупка,429.9,Помещение свободного назначения,85980000.0,{"orig": "static/images/orig/9075559330.jpg"}
37.589421272277995,55.734009193061,Снять,268.0,Помещение общественного питания,1672500.0,{"orig": "static/images/orig/9660081903.jpg"}
37.583248,55.74145,Снять,5164.0,Офисное помещение,28402000.0,{"orig": "static/images/orig/10071147891.jpg"}
37.673106,55.704894,Покупка,185.5,Помещение свободного назначения,4900000.0,{"orig": "static/images/orig/9014311676.jpg"}
37.5675773,55.7501059,Снять,210.0,Торговое помещение,650000.0,{"orig": "static/images/orig/10059860928.jpg"}
37.642977,55.730456,Покупка,475.0,Помещение свободного назначения,110000000.0,{"orig": "static/images/orig/9703468671.jpg"}
37.64859000000001,55.74123,Снять,4775.0,Офисное помещение,10346000.0,{"orig": "static/images/orig/10097581688.jpg"}
37.598062185181,55.750484652394,Снять,280.0,Помещение общественного питания,900000.0,{"orig": "static/images/orig/8354486099.jpg"}
37.57059,55.73777,Покупка,1277.0,Офисное помещение,180000000.0,{"orig": "static/images/orig/9750487740.jpg"}
37.626412,55.745519,Покупка,296.0,Помещение свободного назначения,55500000.0,{"orig": "static/images/orig/9521220960.jpg"}
37.563709,55.733239,Снять,1240.1,Помещение свободного назначения,2678616.0,{"orig": "static/images/orig/9618276438.jpg"}
37.676214,55.716392,Снять,141.5,Торговое помещение,380000.0,{"orig": "static/images/orig/9748113293.jpg"}
37.582439,55.750788,Покупка,95.6,Торговое помещение,100000000.0,{"orig": "static/images/orig/8649270319.jpg"}
37.5848716,55.7514941,Снять,170.0,Торговое помещение,432595.0,{"orig": "static/images/orig/9876162297.jpg"}
37.654772,55.746841,Снять,186.0,Помещение общественного питания,350000.0,{"orig": "static/images/orig/9604006534.jpg"}
37.653214,55.750669,Снять,1667.0,Офисное помещение,4542575.0,{"orig": "static/images/orig/8071436650.jpg"}
37.66715900000001,55.745083,Покупка,580.1,Торговое помещение,81960000.0,{"orig": "static/images/orig/10096963774.jpg"}
37.62233300000001,55.727136,Снять,10.0,Торговое помещение,40000.0,{"orig": "static/images/orig/9723074896.jpg"}
37.581056,55.743958,Покупка,3700.0,Офисное помещение,1490000000.0,{"orig": "static/images/orig/9743584472.jpg"}
37.6805836,55.7291834,Покупка,510.0,Торговое помещение,140000000.0,{"orig": "static/images/orig/9821290840.jpg"}
37.63596,55.73013,Снять,452.0,Офисное помещение,2165035.0,{"orig": "static/images/orig/9004715189.jpg"}
37.537039521149,55.749341918057,Покупка,160.4,Офисное помещение,67819171.0,{"orig": "static/images/orig/9330068872.jpg"}
37.646062097934,55.709270375646,Покупка,49.0,Офисное помещение,15648000.0,{"orig": "static/images/orig/10002209200.jpg"}
37.661037,55.734085,Снять,39.0,Офисное помещение,28900.0,{"orig": "static/images/orig/10089867057.jpg"}
37.610134,55.739826,Снять,380.0,Помещение общественного питания,500000.0,{"orig": "static/images/orig/10030117048.jpg"}
37.655912,55.707522,Снять,36.6,Торговое помещение,150000.0,{"orig": "static/images/orig/10100816734.jpg"}
37.580921,55.748199,Снять,2525.0,Офисное помещение,13382500.0,{"orig": "static/images/orig/10000882001.jpg"}
37.581578,55.748269,Снять,1490.2,Офисное помещение,4718967.0,{"orig": "static/images/orig/9841347549.jpg"}
37.6012444,55.7542992,Покупка,159.0,Торговое помещение,120000000.0,{"orig": "static/images/orig/8456425555.jpg"}
37.577903000000006,55.726071,Покупка,141.0,Торговое помещение,54070375.0,{"orig": "static/images/orig/9120761690.jpg"}
37.580921,55.748199,Снять,531.0,Офисное помещение,9491250.0,{"orig": "static/images/orig/8655261844.jpg"}
37.537425,55.749628,Покупка,314.3,Офисное помещение,150154000.0,{"orig": "static/images/orig/8853713757.jpg"}
37.637308,55.742939,Покупка,181.0,Офисное помещение,62824000.0,{"orig": "static/images/orig/7911351556.jpg"}
37.642626,55.724824,Снять,1061.0,Офисное помещение,2122000.0,{"orig": "static/images/orig/10017529387.jpg"}
37.536967,55.749395,Покупка,380.0,Помещение свободного назначения,247000000.0,{"orig": "static/images/orig/10014129258.jpg"}
37.655102,55.748325,Покупка,78.9,Помещение свободного назначения,40800000.0,{"orig": "static/images/orig/9444284368.jpg"}
37.6329186,55.7413503,Снять,680.0,Офисное помещение,2482000.0,{"orig": "static/images/orig/8661053960.jpg"}
37.610323,55.720814,Снять,1166.5,Офисное помещение,2624625.0,{"orig": "static/images/orig/9784106141.jpg"}
37.627460600000006,55.7346401,Снять,486.0,Торговое помещение,2037000.0,{"orig": "static/images/orig/9647137056.jpg"}
37.6629278,55.73983225,Снять,116.0,Торговое помещение,499999.0,{"orig": "static/images/orig/9972548893.jpg"}
37.616764,55.704869,Покупка,696.0,Офисное помещение,219991680.0,{"orig": "static/images/orig/8133518335.jpg"}
37.608526,55.714414,Покупка,58.0,Помещение свободного назначения,41000000.0,{"orig": "static/images/orig/9702625409.jpg"}
37.626187,55.703987,Снять,705.0,Офисное помещение,998800.0,{"orig": "static/images/orig/9907069075.jpg"}
37.65212059021,55.723194812555,Снять,2098.0,Офисное помещение,4196000.0,{"orig": "static/images/orig/9187425560.jpg"}
37.657628,55.74075,Снять,28.5,Торговое помещение,110000.0,{"orig": "static/images/orig/9244306819.jpg"}
37.600891,55.737314,Снять,600.2,Офисное помещение,2400000.0,{"orig": "static/images/orig/10089081127.jpg"}
37.584121227264,55.75148711272,Снять,1094.0,Офисное помещение,8646550.0,{"orig": "static/images/orig/9660089687.jpg"}
37.6023131,55.7460551,Снять,828.0,Офисное помещение,3450000.0,{"orig": "static/images/orig/8076416102.jpg"}
37.637075,55.731947,Снять,630.0,Офисное помещение,2079000.0,{"orig": "static/images/orig/10180685104.jpg"}
37.539402,55.750519,Снять,1100.0,Офисное помещение,3116667.0,{"orig": "static/images/orig/6208611349.jpg"}
37.6687592830505,55.7526897553176,Снять,40.0,Офисное помещение,28000.0,{"orig": "static/images/orig/10025123815.jpg"}
37.641539,55.730897,Снять,40.0,Помещение свободного назначения,6000.0,{"orig": "static/images/orig/10011699217.jpg"}
37.625747,55.72491,Покупка,780.0,Помещение свободного назначения,180000000.0,{"orig": "static/images/orig/6238883625.jpg"}
37.5910749,55.743781,Покупка,1497.0,Офисное помещение,700000000.0,{"orig": "static/images/orig/9719840696.jpg"}
37.557304,55.748914,Покупка,193.0,Торговое помещение,155000000.0,{"orig": "static/images/orig/9789315970.jpg"}
37.539527,55.750479,Снять,574.0,Офисное помещение,2496900.0,{"orig": "static/images/orig/10056077586.jpg"}
37.560538,55.749172,Покупка,83.0,Торговое помещение,79500000.0,{"orig": "static/images/orig/10153924603.jpg"}
37.60888338089,55.754614677356,Снять,778.5,Офисное помещение,3892500.0,{"orig": "static/images/orig/9660007832.jpg"}
37.60895,55.75464,Снять,3954.0,Офисное помещение,23309621.0,{"orig": "static/images/orig/9004717188.jpg"}
37.611482,55.730999,Снять,103.0,Торговое помещение,800000.0,{"orig": "static/images/orig/9117381645.jpg"}
37.665948,55.739819,Снять,470.0,Торговое помещение,449790.0,{"orig": "static/images/orig/9719839893.jpg"}
37.5980509,55.752608,Покупка,718.0,Помещение свободного назначения,486000000.0,{"orig": "static/images/orig/8671328425.jpg"}
37.608526,55.714414,Покупка,63.6,Помещение свободного назначения,36000000.0,{"orig": "static/images/orig/9927571890.jpg"}
37.661752,55.740061,Снять,35.0,Помещение общественного питания,299000.0,{"orig": "static/images/orig/10143887486.jpg"}
37.535826,55.741475,Снять,181.4,Торговое помещение,800000.0,{"orig": "static/images/orig/9049705725.jpg"}
37.575603,55.726031,Снять,768.0,Офисное помещение,2016000.0,{"orig": "static/images/orig/10044358610.jpg"}
37.60822329999999,55.7144458,Покупка,63.6,Торговое помещение,36000000.0,{"orig": "static/images/orig/9120030191.jpg"}
37.5963977,55.7513386,Снять,340.0,Торговое помещение,850300.0,{"orig": "static/images/orig/9565584448.jpg"}
37.614518,55.711184,Снять,230.0,Торговое помещение,550000.0,{"orig": "static/images/orig/9277135772.jpg"}
37.643354,55.750479,Снять,250.0,Помещение свободного назначения,325000.0,{"orig": "static/images/orig/10145958072.jpg"}
37.582439,55.75079,Снять,87.7,Торговое помещение,760000.0,{"orig": "static/images/orig/6328477954.jpg"}
37.613835,55.727876,Снять,1197.7,Офисное помещение,2818188.0,{"orig": "static/images/orig/6195817438.jpg"}
37.565012,55.723146,Покупка,53.0,Торговое помещение,55000000.0,{"orig": "static/images/orig/8796715859.jpg"}
37.63596,55.73013,Снять,2599.0,Офисное помещение,12448950.0,{"orig": "static/images/orig/9004712777.jpg"}
37.581298,55.747485,Снять,1418.0,Офисное помещение,4679400.0,{"orig": "static/images/orig/9908671424.jpg"}
37.610224,55.752607,Снять,1465.0,Офисное помещение,5127500.0,{"orig": "static/images/orig/8103467069.jpg"}
37.625864,55.73549,Покупка,145.0,Торговое помещение,69133535.0,{"orig": "static/images/orig/9433996352.jpg"}
37.639869,55.733026,Покупка,64.3,Торговое помещение,79200000.0,{"orig": "static/images/orig/9484604752.jpg"}
37.62397650000001,55.7359629,Снять,1416.0,Офисное помещение,4531200.0,{"orig": "static/images/orig/9814414256.jpg"}
37.639869,55.733026,Покупка,42.0,Торговое помещение,59400000.0,{"orig": "static/images/orig/9295571973.jpg"}
37.62328,55.70307,Покупка,175.0,Офисное помещение,38500000.0,{"orig": "static/images/orig/9004844872.jpg"}
37.685108,55.704839,Снять,176.9,Помещение свободного назначения,750000.0,{"orig": "static/images/orig/9932312058.jpg"}
37.539527,55.750479,Снять,1592.64,Офисное помещение,5640600.0,{"orig": "static/images/orig/9013490436.jpg"}
37.568524,55.720165,Снять,2465.0,Офисное помещение,6573333.0,{"orig": "static/images/orig/10105741244.jpg"}
37.618457404754,55.732513942276,Покупка,322.3,Торговое помещение,209495000.0,{"orig": "static/images/orig/8995827632.jpg"}
37.560539,55.749172,Покупка,79.3,Торговое помещение,79500000.0,{"orig": "static/images/orig/9234272554.jpg"}
37.578574517675,55.751065962513,Покупка,300.0,Офисное помещение,236592000.0,{"orig": "static/images/orig/9713168149.jpg"}
37.5963269,55.7393321,Снять,93.0,Торговое помещение,700000.0,{"orig": "static/images/orig/8312413315.jpg"}
37.623989582062,55.71001413594,Снять,1462.0,Офисное помещение,4385100.0,{"orig": "static/images/orig/9905954983.jpg"}
37.628155,55.742559,Покупка,78.0,Помещение свободного назначения,180000000.0,{"orig": "static/images/orig/9546935999.jpg"}
37.5823669,55.750643,Покупка,88.0,Торговое помещение,100000000.0,{"orig": "static/images/orig/8670702164.jpg"}
37.644477,55.71271,Покупка,95.1,Торговое помещение,18069000.0,{"orig": "static/images/orig/4611567701.jpg"}
37.61476,55.73659,Снять,1945.0,Офисное помещение,4052083.0,{"orig": "static/images/orig/10053187980.jpg"}
37.537083,55.749511,Снять,1046.0,Офисное помещение,5142833.0,{"orig": "static/images/orig/10023657134.jpg"}
37.614,55.7209,Снять,2583.0,Офисное помещение,4950000.0,{"orig": "static/images/orig/10066112657.jpg"}
37.647199,55.743188,Покупка,1200.0,Офисное помещение,280000000.0,{"orig": "static/images/orig/10098554457.jpg"}
37.587955,55.729488,Снять,145.0,Помещение общественного питания,750000.0,{"orig": "static/images/orig/8182031905.jpg"}
37.58240900000001,55.75106,Снять,50.0,Помещение свободного назначения,150000.0,{"orig": "static/images/orig/10079182252.jpg"}
37.5375,55.74676,Снять,431.0,Офисное помещение,2540831.0,{"orig": "static/images/orig/9630374562.jpg"}
37.58987800000001,55.733707,Снять,78.0,Торговое помещение,608900.0,{"orig": "static/images/orig/9208415376.jpg"}
37.582019935443,55.744509330968,Покупка,1638.0,Офисное помещение,850000000.0,{"orig": "static/images/orig/9919490263.jpg"}
37.532637,55.751796,Снять,1652.0,Офисное помещение,4955976.0,{"orig": "static/images/orig/9859081784.jpg"}
37.647217,55.710169,Покупка,132.0,Помещение свободного назначения,25681500.0,{"orig": "static/images/orig/10090396721.jpg"}
37.537425,55.749628,Покупка,156.6,Офисное помещение,65070220.0,{"orig": "static/images/orig/8853741880.jpg"}
37.537083,55.749511,Покупка,130.0,Офисное помещение,83000000.0,{"orig": "static/images/orig/8222400113.jpg"}
37.632179,55.726568,Покупка,4821.0,Помещение свободного назначения,1400000000.0,{"orig": "static/images/orig/8864794692.jpg"}
37.588206,55.74829,Снять,642.0,Помещение свободного назначения,3000000.0,{"orig": "static/images/orig/9222198589.jpg"}
37.60895,55.75464,Снять,584.0,Офисное помещение,3658001.0,{"orig": "static/images/orig/9835304857.jpg"}
37.577903000000006,55.726071,Покупка,571.1,Помещение свободного назначения,185607500.0,{"orig": "static/images/orig/9013490439.jpg"}
37.540245,55.748179,Покупка,206.0,Офисное помещение,92700000.0,{"orig": "static/images/orig/10148405700.jpg"}
37.666584,55.733918,Снять,63.0,Торговое помещение,157500.0,{"orig": "static/images/orig/9821735050.jpg"}
37.615585,55.737339,Покупка,30.5,Торговое помещение,34160000.0,{"orig": "static/images/orig/6213298798.jpg"}
37.576789,55.730847,Снять,904.0,Офисное помещение,4520000.0,{"orig": "static/images/orig/10117735467.jpg"}
37.54083,55.74826,Покупка,3092.0,Офисное помещение,1694699227.0,{"orig": "static/images/orig/9348687220.jpg"}
37.6415,55.7352,Снять,2098.0,Офисное помещение,7991107.0,{"orig": "static/images/orig/10140293681.jpg"}
37.570959,55.723815,Снять,20.0,Офисное помещение,15000.0,{"orig": "static/images/orig/9278512536.jpg"}
37.6449,55.7288,Снять,689.0,Офисное помещение,2009583.0,{"orig": "static/images/orig/10165911291.jpg"}
37.616611,55.731865,Покупка,419.7,Помещение свободного назначения,399999000.0,{"orig": "static/images/orig/8863532298.jpg"}
37.628137,55.737836,Покупка,2416.7,Офисное помещение,390000000.0,{"orig": "static/images/orig/8212030324.jpg"}
37.611167,55.73218,Снять,377.0,Торговое помещение,950040.0,{"orig": "static/images/orig/9120625426.jpg"}
37.558930208144005,55.742147118431,Снять,900.0,Офисное помещение,2475000.0,{"orig": "static/images/orig/9502174493.jpg"}
37.6216809,55.721179,Покупка,115.0,Торговое помещение,39000000.0,{"orig": "static/images/orig/9630423580.jpg"}
37.658913,55.738733,Покупка,820.0,Торговое помещение,221076300.0,{"orig": "static/images/orig/8796700713.jpg"}
37.622421150926,55.732113256796,Покупка,311.0,Офисное помещение,124275600.0,{"orig": "static/images/orig/10097535645.jpg"}
37.665948,55.739819,Снять,445.0,Торговое помещение,468000.0,{"orig": "static/images/orig/5732113687.jpg"}
37.651169,55.738662,Снять,70.0,Помещение свободного назначения,145000.0,{"orig": "static/images/orig/8406017430.jpg"}
37.5764037,55.7302367,Покупка,1589.0,Офисное помещение,4193527000.0,{"orig": "static/images/orig/5929369871.jpg"}
37.569881,55.727658,Покупка,1928.0,Офисное помещение,840000000.0,{"orig": "static/images/orig/10100204181.jpg"}
37.639869,55.733026,Покупка,37.7,Торговое помещение,66000000.0,{"orig": "static/images/orig/9873424696.jpg"}
37.595751285553,55.708901945098,Снять,1382.0,Офисное помещение,2533552.0,{"orig": "static/images/orig/10069306983.jpg"}
37.574345,55.726893,Покупка,256.5,Торговое помещение,153907695.0,{"orig": "static/images/orig/9968350706.jpg"}
37.633392,55.737846,Покупка,1009.0,Офисное помещение,690010704.0,{"orig": "static/images/orig/8833388227.jpg"}
37.631406,55.742453,Снять,120.0,Помещение общественного питания,650000.0,{"orig": "static/images/orig/8814865528.jpg"}
37.5332381,55.7361719,Снять,882.0,Торговое помещение,3307500.0,{"orig": "static/images/orig/5766884176.jpg"}
37.670833,55.730674,Снять,18.1,Офисное помещение,15000.0,{"orig": "static/images/orig/9278951755.jpg"}
37.6826,55.7465,Снять,817.0,Офисное помещение,2076542.0,{"orig": "static/images/orig/10066111096.jpg"}
37.654601,55.710124,Покупка,132.5,Офисное помещение,25956750.0,{"orig": "static/images/orig/9972920661.jpg"}
37.6753853,55.7176235,Снять,81.0,Торговое помещение,250000.0,{"orig": "static/images/orig/9719841668.jpg"}
37.586329,55.75324,Покупка,240.0,Помещение свободного назначения,60000000.0,{"orig": "static/images/orig/5768504955.jpg"}
37.55187,55.744956,Покупка,8130.0,Помещение свободного назначения,2499975000.0,{"orig": "static/images/orig/8076322075.jpg"}
37.63721,55.741632,Покупка,959.5,Торговое помещение,386900000.0,{"orig": "static/images/orig/9719831354.jpg"}
37.5375,55.74676,Снять,539.0,Офисное помещение,3614480.0,{"orig": "static/images/orig/9004717866.jpg"}
37.622549,55.732038,Покупка,163.0,Офисное помещение,56397348.0,{"orig": "static/images/orig/9015815781.jpg"}
37.606558170639,55.713703511094,Снять,110.0,Торговое помещение,285000.0,{"orig": "static/images/orig/10163844281.jpg"}
37.618947,55.730319,Снять,250.0,Торговое помещение,650000.0,{"orig": "static/images/orig/10015471329.jpg"}
37.591027,55.736138,Снять,603.0,Помещение свободного назначения,2200000.0,{"orig": "static/images/orig/9030541699.jpg"}
37.598043,55.752607,Покупка,718.3,Торговое помещение,650000000.0,{"orig": "static/images/orig/9880424001.jpg"}
37.6347679,55.7546346,Покупка,1054.0,Торговое помещение,373000000.0,{"orig": "static/images/orig/6236939964.jpg"}
37.644772,55.730503,Снять,41.0,Торговое помещение,230000.0,{"orig": "static/images/orig/10119296700.jpg"}
37.578707,55.7256845,Покупка,571.0,Помещение свободного назначения,185575000.0,{"orig": "static/images/orig/8102691524.jpg"}
37.628694,55.743167,Покупка,90.3,Торговое помещение,120000000.0,{"orig": "static/images/orig/9070042742.jpg"}
37.537421,55.746556,Снять,783.0,Офисное помещение,2912238.0,{"orig": "static/images/orig/10141136616.jpg"}
37.66222,55.753838,Снять,1550.0,Офисное помещение,5300000.0,{"orig": "static/images/orig/10018801786.jpg"}
37.5391,55.74718,Покупка,155.0,Офисное помещение,85250000.0,{"orig": "static/images/orig/9432038125.jpg"}
37.598645,55.754198,Покупка,145.0,Торговое помещение,106853545.0,{"orig": "static/images/orig/10043541273.jpg"}
