geometry,Rank,Kind
"POLYGON ((37.59713094541986 55.73866099830391, 37.59777924863375 55.73929314719565, 37.59907585506151 55.73929314719565, 37.59972415827539 55.73866099830391, 37.59907585506151 55.73802883917287, 37.59777924863375 55.73802883917287, 37.59713094541986 55.73866099830391))",70.8738149483858,supermarket
"POLYGON ((37.59713094541986 55.73739666980244, 37.59777924863375 55.73802883917287, 37.59907585506151 55.73802883917287, 37.59972415827539 55.73739666980244, 37.59907585506151 55.73676449019251, 37.59777924863375 55.73676449019251, 37.59713094541986 55.73739666980244))",69.07222159604598,supermarket
"POLYGON ((37.59713094541986 55.73613230034302, 37.59777924863375 55.73676449019251, 37.59907585506151 55.73676449019251, 37.59972415827539 55.73613230034302, 37.59907585506151 55.73550010025386, 37.59777924863375 55.73550010025386, 37.59713094541986 55.73613230034302))",68.02429097921967,supermarket
"POLYGON ((37.59713094541986 55.73486788992495, 37.59777924863375 55.73550010025386, 37.59907585506151 55.73550010025386, 37.59972415827539 55.73486788992495, 37.59907585506151 55.7342356693562, 37.59777924863375 55.7342356693562, 37.59713094541986 55.73486788992495))",71.86722714364106,supermarket
"POLYGON ((37.59713094541986 55.72980983865197, 37.59777924863375 55.73044213090209, 37.59907585506151 55.73044213090209, 37.59972415827539 55.72980983865197, 37.59907585506151 55.72917753616131, 37.59777924863375 55.72917753616131, 37.59713094541986 55.72980983865197))",65.09733802087514,supermarket
"POLYGON ((37.59713094541986 55.72728056724511, 37.59777924863375 55.72791290045797, 37.59907585506151 55.72791290045797, 37.59972415827539 55.72728056724511, 37.59907585506151 55.72664822379136, 37.59777924863375 55.72664822379136, 37.59713094541986 55.72728056724511))",63.705041649257794,supermarket
"POLYGON ((37.59713094541986 55.7260158700966, 37.59777924863375 55.72664822379136, 37.59907585506151 55.72664822379136, 37.59972415827539 55.7260158700966, 37.59907585506151 55.72538350616075, 37.59777924863375 55.72538350616075, 37.59713094541986 55.7260158700966))",63.27523980802115,supermarket
"POLYGON ((37.59713094541986 55.72475113198374, 37.59777924863375 55.72538350616075, 37.59907585506151 55.72538350616075, 37.59972415827539 55.72475113198374, 37.59907585506151 55.72411874756547, 37.59777924863375 55.72411874756547, 37.59713094541986 55.72475113198374))",63.02333386704053,supermarket
"POLYGON ((37.59713094541986 55.72348635290585, 37.59777924863375 55.72411874756547, 37.59907585506151 55.72411874756547, 37.59972415827539 55.72348635290585, 37.59907585506151 55.72285394800478, 37.59777924863375 55.72285394800478, 37.59713094541986 55.72348635290585))",62.93269310901049,supermarket
"POLYGON ((37.59713094541986 55.7222215328622, 37.59777924863375 55.72285394800478, 37.59907585506151 55.72285394800478, 37.59972415827539 55.7222215328622, 37.59907585506151 55.72158910747798, 37.59777924863375 55.72158910747798, 37.59713094541986 55.7222215328622))",63.90711885985404,supermarket
"POLYGON ((37.59713094541986 55.72095667185207, 37.59777924863375 55.72158910747798, 37.59907585506151 55.72158910747798, 37.59972415827539 55.72095667185207, 37.59907585506151 55.72032422598437, 37.59777924863375 55.72032422598437, 37.59713094541986 55.72095667185207))",69.04664664345022,supermarket
"POLYGON ((37.59713094541986 55.71969176987477, 37.59777924863375 55.72032422598437, 37.59907585506151 55.72032422598437, 37.59972415827539 55.71969176987477, 37.59907585506151 55.71905930352322, 37.59777924863375 55.71905930352322, 37.59713094541986 55.71969176987477))",65.36148040141696,supermarket
"POLYGON ((37.59713094541986 55.71842682692959, 37.59777924863375 55.71905930352322, 37.59907585506151 55.71905930352322, 37.59972415827539 55.71842682692959, 37.59907585506151 55.71779434009382, 37.59777924863375 55.71779434009382, 37.59713094541986 55.71842682692959))",65.12911008123432,supermarket
"POLYGON ((37.59713094541986 55.7171618430158, 37.59777924863375 55.71779434009382, 37.59907585506151 55.71779434009382, 37.59972415827539 55.7171618430158, 37.59907585506151 55.71652933569546, 37.59777924863375 55.71652933569546, 37.59713094541986 55.7171618430158))",60.373454869910574,supermarket
"POLYGON ((37.59713094541986 55.71589681813271, 37.59777924863375 55.71652933569546, 37.59907585506151 55.71652933569546, 37.59972415827539 55.71589681813271, 37.59907585506151 55.71526429032745, 37.59777924863375 55.71526429032745, 37.59713094541986 55.71589681813271))",57.19749358804207,supermarket
"POLYGON ((37.59713094541986 55.7146317522796, 37.59777924863375 55.71526429032745, 37.59907585506151 55.71526429032745, 37.59972415827539 55.7146317522796, 37.59907585506151 55.71399920398906, 37.59777924863375 55.71399920398906, 37.59713094541986 55.7146317522796))",56.372672084011256,supermarket
"POLYGON ((37.59713094541986 55.71336664545576, 37.59777924863375 55.71399920398906, 37.59907585506151 55.71399920398906, 37.59972415827539 55.71336664545576, 37.59907585506151 55.71273407667959, 37.59777924863375 55.71273407667959, 37.59713094541986 55.71336664545576))",57.60073607385562,supermarket
"POLYGON ((37.59713094541986 55.71210149766048, 37.59777924863375 55.71273407667959, 37.59907585506151 55.71273407667959, 37.59972415827539 55.71210149766048, 37.59907585506151 55.71146890839833, 37.59777924863375 55.71146890839833, 37.59713094541986 55.71210149766048))",57.27911770620415,supermarket
"POLYGON ((37.59713094541986 55.71083630889305, 37.59777924863375 55.71146890839833, 37.59907585506151 55.71146890839833, 37.59972415827539 55.71083630889305, 37.59907585506151 55.71020369914456, 37.59777924863375 55.71020369914456, 37.59713094541986 55.71083630889305))",56.901439749578415,supermarket
"POLYGON ((37.59713094541986 55.70957107915277, 37.59777924863375 55.71020369914456, 37.59907585506151 55.71020369914456, 37.59972415827539 55.70957107915277, 37.59907585506151 55.70893844891758, 37.59777924863375 55.70893844891758, 37.59713094541986 55.70957107915277))",58.43612435211536,supermarket
"POLYGON ((37.59713094541986 55.70830580843891, 37.59777924863375 55.70893844891758, 37.59907585506151 55.70893844891758, 37.59972415827539 55.70830580843891, 37.59907585506151 55.70767315771667, 37.59777924863375 55.70767315771667, 37.59713094541986 55.70830580843891))",59.57501775755758,supermarket
"POLYGON ((37.59713094541986 55.70704049675077, 37.59777924863375 55.70767315771667, 37.59907585506151 55.70767315771667, 37.59972415827539 55.70704049675077, 37.59907585506151 55.70640782554113, 37.59777924863375 55.70640782554113, 37.59713094541986 55.70704049675077))",56.200400692267934,supermarket
"POLYGON ((37.59713094541986 55.70577514408765, 37.59777924863375 55.70640782554113, 37.59907585506151 55.70640782554113, 37.59972415827539 55.70577514408765, 37.59907585506151 55.70514245239024, 37.59777924863375 55.70514245239024, 37.59713094541986 55.70577514408765))",53.09532208893154,supermarket
"POLYGON ((37.59713094541986 55.70450975044882, 37.59777924863375 55.70514245239024, 37.59907585506151 55.70514245239024, 37.59972415827539 55.70450975044882, 37.59907585506151 55.7038770382633, 37.59777924863375 55.7038770382633, 37.59713094541986 55.70450975044882))",51.567082982749774,supermarket
"POLYGON ((37.59907585506151 55.75446164903648, 37.59972415827539 55.75509354197445, 37.60102076470314 55.75509354197445, 37.60166906791702 55.75446164903648, 37.60102076470314 55.75382974586142, 37.59972415827539 55.75382974586142, 37.59907585506151 55.75446164903648))",87.30401299175861,supermarket
"POLYGON ((37.59907585506151 55.75193397491288, 37.59972415827539 55.75256590879972, 37.60102076470314 55.75256590879972, 37.60166906791702 55.75193397491288, 37.60102076470314 55.7513020307886, 37.59972415827539 55.7513020307886, 37.59907585506151 55.75193397491288))",80.05101478885643,supermarket
"POLYGON ((37.59907585506151 55.7506700764268, 37.59972415827539 55.7513020307886, 37.60102076470314 55.7513020307886, 37.60166906791702 55.7506700764268, 37.60102076470314 55.75003811182738, 37.59972415827539 55.75003811182738, 37.59907585506151 55.7506700764268))",77.28690733222189,supermarket
"POLYGON ((37.59907585506151 55.74940613699025, 37.59972415827539 55.75003811182738, 37.60102076470314 55.75003811182738, 37.60166906791702 55.74940613699025, 37.60102076470314 55.74877415191533, 37.59972415827539 55.74877415191533, 37.59907585506151 55.74940613699025))",74.67494600531099,supermarket
"POLYGON ((37.59907585506151 55.74814215660252, 37.59972415827539 55.74877415191533, 37.60102076470314 55.74877415191533, 37.60166906791702 55.74814215660252, 37.60102076470314 55.74751015105175, 37.59972415827539 55.74751015105175, 37.59907585506151 55.74814215660252))",79.04349379021534,supermarket
"POLYGON ((37.59907585506151 55.74687813526291, 37.59972415827539 55.74751015105175, 37.60102076470314 55.74751015105175, 37.60166906791702 55.74687813526291, 37.60102076470314 55.74624610923592, 37.59972415827539 55.74624610923592, 37.59907585506151 55.74687813526291))",82.2145939514968,supermarket
"POLYGON ((37.59907585506151 55.74561407297069, 37.59972415827539 55.74624610923592, 37.60102076470314 55.74624610923592, 37.60166906791702 55.74561407297069, 37.60102076470314 55.74498202646713, 37.59972415827539 55.74498202646713, 37.59907585506151 55.74561407297069))",81.24001085794617,supermarket
"POLYGON ((37.59907585506151 55.74434996972515, 37.59972415827539 55.74498202646713, 37.60102076470314 55.74498202646713, 37.60166906791702 55.74434996972515, 37.60102076470314 55.74371790274467, 37.59972415827539 55.74371790274467, 37.59907585506151 55.74434996972515))",81.11040516714506,supermarket
"POLYGON ((37.59907585506151 55.74308582552559, 37.59972415827539 55.74371790274467, 37.60102076470314 55.74371790274467, 37.60166906791702 55.74308582552559, 37.60102076470314 55.74245373806783, 37.59972415827539 55.74245373806783, 37.59907585506151 55.74308582552559))",77.30617098803883,supermarket
"POLYGON ((37.59907585506151 55.74182164037129, 37.59972415827539 55.74245373806783, 37.60102076470314 55.74245373806783, 37.60166906791702 55.74182164037129, 37.60102076470314 55.7411895324359, 37.59972415827539 55.7411895324359, 37.59907585506151 55.74182164037129))",72.09986937979302,supermarket
"POLYGON ((37.59907585506151 55.74055741426155, 37.59972415827539 55.7411895324359, 37.60102076470314 55.7411895324359, 37.60166906791702 55.74055741426155, 37.60102076470314 55.73992528584817, 37.59972415827539 55.73992528584817, 37.59907585506151 55.74055741426155))",71.52966666374445,supermarket
"POLYGON ((37.59907585506151 55.73929314719565, 37.59972415827539 55.73992528584817, 37.60102076470314 55.73992528584817, 37.60166906791702 55.73929314719565, 37.60102076470314 55.73866099830391, 37.59972415827539 55.73866099830391, 37.59907585506151 55.73929314719565))",69.49875237944535,supermarket
"POLYGON ((37.59907585506151 55.73802883917287, 37.59972415827539 55.73866099830391, 37.60102076470314 55.73866099830391, 37.60166906791702 55.73802883917287, 37.60102076470314 55.73739666980244, 37.59972415827539 55.73739666980244, 37.59907585506151 55.73802883917287))",65.2327595046458,supermarket
"POLYGON ((37.59907585506151 55.73676449019251, 37.59972415827539 55.73739666980244, 37.60102076470314 55.73739666980244, 37.60166906791702 55.73676449019251, 37.60102076470314 55.73613230034302, 37.59972415827539 55.73613230034302, 37.59907585506151 55.73676449019251))",65.2262909890391,supermarket
"POLYGON ((37.59907585506151 55.73297119749883, 37.59972415827539 55.73360343854753, 37.60102076470314 55.73360343854753, 37.60166906791702 55.73297119749883, 37.60102076470314 55.73233894621003, 37.59972415827539 55.73233894621003, 37.59907585506151 55.73297119749883))",74.06926962575477,supermarket
"POLYGON ((37.59907585506151 55.73170668468103, 37.59972415827539 55.73233894621003, 37.60102076470314 55.73233894621003, 37.60166906791702 55.73170668468103, 37.60102076470314 55.73107441291175, 37.59972415827539 55.73107441291175, 37.59907585506151 55.73170668468103))",69.07872767379033,supermarket
"POLYGON ((37.59907585506151 55.73044213090209, 37.59972415827539 55.73107441291175, 37.60102076470314 55.73107441291175, 37.60166906791702 55.73044213090209, 37.60102076470314 55.72980983865197, 37.59972415827539 55.72980983865197, 37.59907585506151 55.73044213090209))",65.1339863285534,supermarket
"POLYGON ((37.59907585506151 55.72664822379136, 37.59972415827539 55.72728056724511, 37.60102076470314 55.72728056724511, 37.60166906791702 55.72664822379136, 37.60102076470314 55.7260158700966, 37.59972415827539 55.7260158700966, 37.59907585506151 55.72664822379136))",65.72666918389234,supermarket
"POLYGON ((37.59907585506151 55.72538350616075, 37.59972415827539 55.7260158700966, 37.60102076470314 55.7260158700966, 37.60166906791702 55.72538350616075, 37.60102076470314 55.72475113198374, 37.59972415827539 55.72475113198374, 37.59907585506151 55.72538350616075))",64.22794660245964,supermarket
"POLYGON ((37.59907585506151 55.72411874756547, 37.59972415827539 55.72475113198374, 37.60102076470314 55.72475113198374, 37.60166906791702 55.72411874756547, 37.60102076470314 55.72348635290585, 37.59972415827539 55.72348635290585, 37.59907585506151 55.72411874756547))",62.875157777248525,supermarket
"POLYGON ((37.59907585506151 55.72285394800478, 37.59972415827539 55.72348635290585, 37.60102076470314 55.72348635290585, 37.60166906791702 55.72285394800478, 37.60102076470314 55.7222215328622, 37.59972415827539 55.7222215328622, 37.59907585506151 55.72285394800478))",66.39495704527565,supermarket
"POLYGON ((37.59907585506151 55.72158910747798, 37.59972415827539 55.7222215328622, 37.60102076470314 55.7222215328622, 37.60166906791702 55.72158910747798, 37.60102076470314 55.72095667185207, 37.59972415827539 55.72095667185207, 37.59907585506151 55.72158910747798))",70.71581062597934,supermarket
"POLYGON ((37.59907585506151 55.72032422598437, 37.59972415827539 55.72095667185207, 37.60102076470314 55.72095667185207, 37.60166906791702 55.72032422598437, 37.60102076470314 55.71969176987477, 37.59972415827539 55.71969176987477, 37.59907585506151 55.72032422598437))",69.73220965220777,supermarket
"POLYGON ((37.59907585506151 55.71905930352322, 37.59972415827539 55.71969176987477, 37.60102076470314 55.71969176987477, 37.60166906791702 55.71905930352322, 37.60102076470314 55.71842682692959, 37.59972415827539 55.71842682692959, 37.59907585506151 55.71905930352322))",65.70317523659365,supermarket
"POLYGON ((37.59907585506151 55.71779434009382, 37.59972415827539 55.71842682692959, 37.60102076470314 55.71842682692959, 37.60166906791702 55.71779434009382, 37.60102076470314 55.7171618430158, 37.59972415827539 55.7171618430158, 37.59907585506151 55.71779434009382))",60.15121993424449,supermarket
"POLYGON ((37.59907585506151 55.71652933569546, 37.59972415827539 55.7171618430158, 37.60102076470314 55.7171618430158, 37.60166906791702 55.71652933569546, 37.60102076470314 55.71589681813271, 37.59972415827539 55.71589681813271, 37.59907585506151 55.71652933569546))",58.8154474588859,supermarket
"POLYGON ((37.59907585506151 55.71526429032745, 37.59972415827539 55.71589681813271, 37.60102076470314 55.71589681813271, 37.60166906791702 55.71526429032745, 37.60102076470314 55.7146317522796, 37.59972415827539 55.7146317522796, 37.59907585506151 55.71526429032745))",56.52159511086414,supermarket
"POLYGON ((37.59907585506151 55.71399920398906, 37.59972415827539 55.7146317522796, 37.60102076470314 55.7146317522796, 37.60166906791702 55.71399920398906, 37.60102076470314 55.71336664545576, 37.59972415827539 55.71336664545576, 37.59907585506151 55.71399920398906))",54.73570078768609,supermarket
"POLYGON ((37.59907585506151 55.71273407667959, 37.59972415827539 55.71336664545576, 37.60102076470314 55.71336664545576, 37.60166906791702 55.71273407667959, 37.60102076470314 55.71210149766048, 37.59972415827539 55.71210149766048, 37.59907585506151 55.71273407667959))",54.751249651304576,supermarket
"POLYGON ((37.59907585506151 55.71020369914456, 37.59972415827539 55.71083630889305, 37.60102076470314 55.71083630889305, 37.60166906791702 55.71020369914456, 37.60102076470314 55.70957107915277, 37.59972415827539 55.70957107915277, 37.59907585506151 55.71020369914456))",55.11032882586501,supermarket
"POLYGON ((37.59907585506151 55.70893844891758, 37.59972415827539 55.70957107915277, 37.60102076470314 55.70957107915277, 37.60166906791702 55.70893844891758, 37.60102076470314 55.70830580843891, 37.59972415827539 55.70830580843891, 37.59907585506151 55.70893844891758))",56.874802556532046,supermarket
"POLYGON ((37.59907585506151 55.70767315771667, 37.59972415827539 55.70830580843891, 37.60102076470314 55.70830580843891, 37.60166906791702 55.70767315771667, 37.60102076470314 55.70704049675077, 37.59972415827539 55.70704049675077, 37.59907585506151 55.70767315771667))",56.214627510539295,supermarket
"POLYGON ((37.59907585506151 55.70640782554113, 37.59972415827539 55.70704049675077, 37.60102076470314 55.70704049675077, 37.60166906791702 55.70640782554113, 37.60102076470314 55.70577514408765, 37.59972415827539 55.70577514408765, 37.59907585506151 55.70640782554113))",54.97210248748127,supermarket
"POLYGON ((37.59907585506151 55.70514245239024, 37.59972415827539 55.70577514408765, 37.60102076470314 55.70577514408765, 37.60166906791702 55.70514245239024, 37.60102076470314 55.70450975044882, 37.59972415827539 55.70450975044882, 37.59907585506151 55.70514245239024))",51.30204103088965,supermarket
"POLYGON ((37.60102076470314 55.75509354197445, 37.60166906791702 55.75572542467543, 37.60296567434478 55.75572542467543, 37.60361397755866 55.75509354197445, 37.60296567434478 55.75446164903648, 37.60166906791702 55.75446164903648, 37.60102076470314 55.75509354197445))",83.04529315995829,supermarket
"POLYGON ((37.60102076470314 55.75382974586142, 37.60166906791702 55.75446164903648, 37.60296567434478 55.75446164903648, 37.60361397755866 55.75382974586142, 37.60296567434478 55.7531978324492, 37.60166906791702 55.7531978324492, 37.60102076470314 55.75382974586142))",81.40638138927794,supermarket
"POLYGON ((37.60102076470314 55.75256590879972, 37.60166906791702 55.7531978324492, 37.60296567434478 55.7531978324492, 37.60361397755866 55.75256590879972, 37.60296567434478 55.75193397491288, 37.60166906791702 55.75193397491288, 37.60102076470314 55.75256590879972))",84.17384018149029,supermarket
"POLYGON ((37.60102076470314 55.7513020307886, 37.60166906791702 55.75193397491288, 37.60296567434478 55.75193397491288, 37.60361397755866 55.7513020307886, 37.60296567434478 55.7506700764268, 37.60166906791702 55.7506700764268, 37.60102076470314 55.7513020307886))",77.17659587668881,supermarket
"POLYGON ((37.60102076470314 55.75003811182738, 37.60166906791702 55.7506700764268, 37.60296567434478 55.7506700764268, 37.60361397755866 55.75003811182738, 37.60296567434478 55.74940613699025, 37.60166906791702 55.74940613699025, 37.60102076470314 55.75003811182738))",72.76970313785439,supermarket
"POLYGON ((37.60102076470314 55.74877415191533, 37.60166906791702 55.74940613699025, 37.60296567434478 55.74940613699025, 37.60361397755866 55.74877415191533, 37.60296567434478 55.74814215660252, 37.60166906791702 55.74814215660252, 37.60102076470314 55.74877415191533))",77.3738407931167,supermarket
"POLYGON ((37.60102076470314 55.74751015105175, 37.60166906791702 55.74814215660252, 37.60296567434478 55.74814215660252, 37.60361397755866 55.74751015105175, 37.60296567434478 55.74687813526291, 37.60166906791702 55.74687813526291, 37.60102076470314 55.74751015105175))",78.41305759208686,supermarket
"POLYGON ((37.60102076470314 55.74624610923592, 37.60166906791702 55.74687813526291, 37.60296567434478 55.74687813526291, 37.60361397755866 55.74624610923592, 37.60296567434478 55.74561407297069, 37.60166906791702 55.74561407297069, 37.60102076470314 55.74624610923592))",76.53881882108972,supermarket
"POLYGON ((37.60102076470314 55.74371790274467, 37.60166906791702 55.74434996972515, 37.60296567434478 55.74434996972515, 37.60361397755866 55.74371790274467, 37.60296567434478 55.74308582552559, 37.60166906791702 55.74308582552559, 37.60102076470314 55.74371790274467))",75.27652099539281,supermarket
"POLYGON ((37.60102076470314 55.74245373806783, 37.60166906791702 55.74308582552559, 37.60296567434478 55.74308582552559, 37.60361397755866 55.74245373806783, 37.60296567434478 55.74182164037129, 37.60166906791702 55.74182164037129, 37.60102076470314 55.74245373806783))",66.53336041240352,supermarket
"POLYGON ((37.60102076470314 55.7411895324359, 37.60166906791702 55.74182164037129, 37.60296567434478 55.74182164037129, 37.60361397755866 55.7411895324359, 37.60296567434478 55.74055741426155, 37.60166906791702 55.74055741426155, 37.60102076470314 55.7411895324359))",62.68520136738428,supermarket
"POLYGON ((37.60102076470314 55.73992528584817, 37.60166906791702 55.74055741426155, 37.60296567434478 55.74055741426155, 37.60361397755866 55.73992528584817, 37.60296567434478 55.73929314719565, 37.60166906791702 55.73929314719565, 37.60102076470314 55.73992528584817))",62.77304274485839,supermarket
"POLYGON ((37.60102076470314 55.73866099830391, 37.60166906791702 55.73929314719565, 37.60296567434478 55.73929314719565, 37.60361397755866 55.73866099830391, 37.60296567434478 55.73802883917287, 37.60166906791702 55.73802883917287, 37.60102076470314 55.73866099830391))",63.270635912972935,supermarket
"POLYGON ((37.60102076470314 55.73739666980244, 37.60166906791702 55.73802883917287, 37.60296567434478 55.73802883917287, 37.60361397755866 55.73739666980244, 37.60296567434478 55.73676449019251, 37.60166906791702 55.73676449019251, 37.60102076470314 55.73739666980244))",64.33461652978167,supermarket
"POLYGON ((37.60102076470314 55.73486788992495, 37.60166906791702 55.73550010025386, 37.60296567434478 55.73550010025386, 37.60361397755866 55.73486788992495, 37.60296567434478 55.7342356693562, 37.60166906791702 55.7342356693562, 37.60102076470314 55.73486788992495))",62.56334399781387,supermarket
"POLYGON ((37.60102076470314 55.73107441291175, 37.60166906791702 55.73170668468103, 37.60296567434478 55.73170668468103, 37.60361397755866 55.73107441291175, 37.60296567434478 55.73044213090209, 37.60166906791702 55.73044213090209, 37.60102076470314 55.73107441291175))",75.65065099270653,supermarket
"POLYGON ((37.60102076470314 55.72854522343, 37.60166906791702 55.72917753616131, 37.60296567434478 55.72917753616131, 37.60361397755866 55.72854522343, 37.60296567434478 55.72791290045797, 37.60166906791702 55.72791290045797, 37.60102076470314 55.72854522343))",70.61026184291984,supermarket
"POLYGON ((37.60102076470314 55.72728056724511, 37.60166906791702 55.72791290045797, 37.60296567434478 55.72791290045797, 37.60361397755866 55.72728056724511, 37.60296567434478 55.72664822379136, 37.60166906791702 55.72664822379136, 37.60102076470314 55.72728056724511))",70.19154935043815,supermarket
"POLYGON ((37.60102076470314 55.7260158700966, 37.60166906791702 55.72664822379136, 37.60296567434478 55.72664822379136, 37.60361397755866 55.7260158700966, 37.60296567434478 55.72538350616075, 37.60166906791702 55.72538350616075, 37.60102076470314 55.7260158700966))",69.2659917172201,supermarket
"POLYGON ((37.60102076470314 55.72475113198374, 37.60166906791702 55.72538350616075, 37.60296567434478 55.72538350616075, 37.60361397755866 55.72475113198374, 37.60296567434478 55.72411874756547, 37.60166906791702 55.72411874756547, 37.60102076470314 55.72475113198374))",66.45802413135226,supermarket
"POLYGON ((37.60102076470314 55.72348635290585, 37.60166906791702 55.72411874756547, 37.60296567434478 55.72411874756547, 37.60361397755866 55.72348635290585, 37.60296567434478 55.72285394800478, 37.60166906791702 55.72285394800478, 37.60102076470314 55.72348635290585))",65.37811033124578,supermarket
"POLYGON ((37.60102076470314 55.7222215328622, 37.60166906791702 55.72285394800478, 37.60296567434478 55.72285394800478, 37.60361397755866 55.7222215328622, 37.60296567434478 55.72158910747798, 37.60166906791702 55.72158910747798, 37.60102076470314 55.7222215328622))",68.82199782912349,supermarket
"POLYGON ((37.60102076470314 55.72095667185207, 37.60166906791702 55.72158910747798, 37.60296567434478 55.72158910747798, 37.60361397755866 55.72095667185207, 37.60296567434478 55.72032422598437, 37.60166906791702 55.72032422598437, 37.60102076470314 55.72095667185207))",67.50832422793425,supermarket
"POLYGON ((37.60102076470314 55.71969176987477, 37.60166906791702 55.72032422598437, 37.60296567434478 55.72032422598437, 37.60361397755866 55.71969176987477, 37.60296567434478 55.71905930352322, 37.60166906791702 55.71905930352322, 37.60102076470314 55.71969176987477))",65.6079292716029,supermarket
"POLYGON ((37.60102076470314 55.71842682692959, 37.60166906791702 55.71905930352322, 37.60296567434478 55.71905930352322, 37.60361397755866 55.71842682692959, 37.60296567434478 55.71779434009382, 37.60166906791702 55.71779434009382, 37.60102076470314 55.71842682692959))",63.17773128287904,supermarket
"POLYGON ((37.60102076470314 55.7171618430158, 37.60166906791702 55.71779434009382, 37.60296567434478 55.71779434009382, 37.60361397755866 55.7171618430158, 37.60296567434478 55.71652933569546, 37.60166906791702 55.71652933569546, 37.60102076470314 55.7171618430158))",62.48391526512505,supermarket
"POLYGON ((37.60102076470314 55.71589681813271, 37.60166906791702 55.71652933569546, 37.60296567434478 55.71652933569546, 37.60361397755866 55.71589681813271, 37.60296567434478 55.71526429032745, 37.60166906791702 55.71526429032745, 37.60102076470314 55.71589681813271))",57.56000629129946,supermarket
"POLYGON ((37.60102076470314 55.7146317522796, 37.60166906791702 55.71526429032745, 37.60296567434478 55.71526429032745, 37.60361397755866 55.7146317522796, 37.60296567434478 55.71399920398906, 37.60166906791702 55.71399920398906, 37.60102076470314 55.7146317522796))",57.46420586137456,supermarket
"POLYGON ((37.60102076470314 55.71336664545576, 37.60166906791702 55.71399920398906, 37.60296567434478 55.71399920398906, 37.60361397755866 55.71336664545576, 37.60296567434478 55.71273407667959, 37.60166906791702 55.71273407667959, 37.60102076470314 55.71336664545576))",55.55918076384141,supermarket
"POLYGON ((37.60102076470314 55.71210149766048, 37.60166906791702 55.71273407667959, 37.60296567434478 55.71273407667959, 37.60361397755866 55.71210149766048, 37.60296567434478 55.71146890839833, 37.60166906791702 55.71146890839833, 37.60102076470314 55.71210149766048))",55.996381675175684,supermarket
"POLYGON ((37.60102076470314 55.71083630889305, 37.60166906791702 55.71146890839833, 37.60296567434478 55.71146890839833, 37.60361397755866 55.71083630889305, 37.60296567434478 55.71020369914456, 37.60166906791702 55.71020369914456, 37.60102076470314 55.71083630889305))",52.26319625634556,supermarket
"POLYGON ((37.60102076470314 55.70957107915277, 37.60166906791702 55.71020369914456, 37.60296567434478 55.71020369914456, 37.60361397755866 55.70957107915277, 37.60296567434478 55.70893844891758, 37.60166906791702 55.70893844891758, 37.60102076470314 55.70957107915277))",55.969991003775576,supermarket
"POLYGON ((37.60102076470314 55.70830580843891, 37.60166906791702 55.70893844891758, 37.60296567434478 55.70893844891758, 37.60361397755866 55.70830580843891, 37.60296567434478 55.70767315771667, 37.60166906791702 55.70767315771667, 37.60102076470314 55.70830580843891))",54.974822868206566,supermarket
"POLYGON ((37.60102076470314 55.70704049675077, 37.60166906791702 55.70767315771667, 37.60296567434478 55.70767315771667, 37.60361397755866 55.70704049675077, 37.60296567434478 55.70640782554113, 37.60166906791702 55.70640782554113, 37.60102076470314 55.70704049675077))",56.101860582099114,supermarket
"POLYGON ((37.60102076470314 55.70577514408765, 37.60166906791702 55.70640782554113, 37.60296567434478 55.70640782554113, 37.60361397755866 55.70577514408765, 37.60296567434478 55.70514245239024, 37.60166906791702 55.70514245239024, 37.60102076470314 55.70577514408765))",54.33758130515871,supermarket
"POLYGON ((37.60296567434478 55.75446164903648, 37.60361397755866 55.75509354197445, 37.60491058398642 55.75509354197445, 37.6055588872003 55.75446164903648, 37.60491058398642 55.75382974586142, 37.60361397755866 55.75382974586142, 37.60296567434478 55.75446164903648))",74.90179586848166,supermarket
"POLYGON ((37.60296567434478 55.7531978324492, 37.60361397755866 55.75382974586142, 37.60491058398642 55.75382974586142, 37.6055588872003 55.7531978324492, 37.60491058398642 55.75256590879972, 37.60361397755866 55.75256590879972, 37.60296567434478 55.7531978324492))",73.32144747772104,supermarket
"POLYGON ((37.60296567434478 55.75193397491288, 37.60361397755866 55.75256590879972, 37.60491058398642 55.75256590879972, 37.6055588872003 55.75193397491288, 37.60491058398642 55.7513020307886, 37.60361397755866 55.7513020307886, 37.60296567434478 55.75193397491288))",70.9313820760689,supermarket
"POLYGON ((37.60296567434478 55.7506700764268, 37.60361397755866 55.7513020307886, 37.60491058398642 55.7513020307886, 37.6055588872003 55.7506700764268, 37.60491058398642 55.75003811182738, 37.60361397755866 55.75003811182738, 37.60296567434478 55.7506700764268))",69.17568267428038,supermarket
"POLYGON ((37.60296567434478 55.74940613699025, 37.60361397755866 55.75003811182738, 37.60491058398642 55.75003811182738, 37.6055588872003 55.74940613699025, 37.60491058398642 55.74877415191533, 37.60361397755866 55.74877415191533, 37.60296567434478 55.74940613699025))",66.75173575110453,supermarket
"POLYGON ((37.60296567434478 55.74814215660252, 37.60361397755866 55.74877415191533, 37.60491058398642 55.74877415191533, 37.6055588872003 55.74814215660252, 37.60491058398642 55.74751015105175, 37.60361397755866 55.74751015105175, 37.60296567434478 55.74814215660252))",68.75585565586812,supermarket
