Y,X,sell_type,square,kind,total_price,images
55.707871999999995,37.617051000000004,Снять,52.0,Помещение свободного назначения,95000,"{""main"": {""75x55"": ""https://27.img.avito.st/image/1/vn0ASLawEpQg6n5QG36x3LbpGJ4g6n6Wtg"", ""80x60"": ""https://27.img.avito.st/image/1/vn0ASLa5EpQW6mhQG36x3LbvGJ4W6KiUtusWlBbqaJY"", ""100x75"": ""https://27.img.avito.st/image/1/vn0ASLa_EpR-6oaXcEaFN_zrFJ6-SxMutOsQkLQjEQC36w"", ""140x105"": ""https://27.img.avito.st/image/1/vn0ASLa_EpQu6cKXcEaFN_zrFJ6-SxMutOsQkLRzEkS36w"", ""208x156"": ""https://27.img.avito.st/208x156/9966889827.jpg"", ""240x180"": ""https://27.img.avito.st/image/1/vn0ASLa2EpRW6PiUcEaFN_zrEp6-CxN-tOsQ"", ""288x216"": ""https://27.img.avito.st/image/1/vn0ASLa2EpR276CVcEaFN_zrEp6-KxQmtesQ"", ""432x324"": ""https://27.img.avito.st/image/1/vn0ASLauEpRW7ZiTcEaFN_zrEA"", ""640x480"": ""https://27.img.avito.st/640x480/9966889827.jpg"", ""1280x960"": ""https://27.img.avito.st/image/1/vn0ASLaxEpQ2_5CZcEaFN_zrEpC86RiW"", ""140x105_nocrop"": ""https://27.img.avito.st/image/1/vn0ASLauEpQu6cKXcEaFN_zrEA""}, ""count"": 9}"
55.71271515,37.64448547,Покупка,41.1,Помещение свободного назначения,4890900,"{""main"": {""75x55"": ""https://95.img.avito.st/image/1/Uootwbaw_mMNY5L_CZtRS5tg9GkNY5Jhmw"", ""80x60"": ""https://95.img.avito.st/image/1/Uootwba5_mM7Y4T_CZtRS5tm9Gk7YURjm2L6YztjhGE"", ""100x75"": ""https://95.img.avito.st/image/1/Uootwba__mNTY2pgBfAFzLFi-GmTwv_ZmWL8Z5mq_feaYg"", ""140x105"": ""https://95.img.avito.st/image/1/Uootwba__mMDYC5gBfAFzLFi-GmTwv_ZmWL8Z5n6_rOaYg"", ""208x156"": ""https://95.img.avito.st/208x156/5685322895.jpg"", ""240x180"": ""https://95.img.avito.st/image/1/Uootwba2_mN7YRRjBfAFzLFi_mmTgv-JmWL8"", ""288x216"": ""https://95.img.avito.st/image/1/Uootwba2_mNbZkxiBfAFzLFi_mmTovjRmGL8"", ""432x324"": ""https://95.img.avito.st/image/1/Uootwbau_mN7ZHRkBfAFzLFi_A"", ""640x480"": ""https://95.img.avito.st/640x480/5685322895.jpg"", ""1280x960"": ""https://95.img.avito.st/image/1/Uootwbax_mMbdnxuBfAFzLFi_meRYPRh"", ""140x105_nocrop"": ""https://95.img.avito.st/image/1/Uootwbau_mMDYC5gBfAFzLFi_A""}, ""count"": 7}"
55.747115,37.539078,Снять,1100.0,Офисное помещение,4281341,"{""main"": {""75x55"": ""https://16.img.avito.st/image/1/4fZpSLawTR9J6iHlV3_jW9_pRxVJ6iEd3w"", ""80x60"": ""https://16.img.avito.st/image/1/4fZpSLa5TR9_6jflV3_jW9_vRxV_6Pcf3-tJH3_qNx0"", ""100x75"": ""https://16.img.avito.st/image/1/4fZpSLa_TR8X6tkcJ2PbsZnrSxXXS0yl3etPG90jTove6w"", ""140x105"": ""https://16.img.avito.st/image/1/4fZpSLa_TR9H6Z0cJ2PbsZnrSxXXS0yl3etPG91zTc_e6w"", ""208x156"": ""https://16.img.avito.st/208x156/9441542716.jpg"", ""240x180"": ""https://16.img.avito.st/image/1/4fZpSLa2TR8_6KcfJ2PbsZnrTRXXC0z13etP"", ""288x216"": ""https://16.img.avito.st/image/1/4fZpSLa2TR8f7_8eJ2PbsZnrTRXXK0ut3OtP"", ""432x324"": ""https://16.img.avito.st/image/1/4fZpSLauTR8_7ccYJ2PbsZnrTw"", ""640x480"": ""https://16.img.avito.st/640x480/9441542716.jpg"", ""1280x960"": ""https://16.img.avito.st/image/1/4fZpSLaxTR9f_88SJ2PbsZnrTRvV6Ucd"", ""140x105_nocrop"": ""https://16.img.avito.st/image/1/4fZpSLauTR9H6Z0cJ2PbsZnrTw""}, ""count"": 24}"
55.74985,37.53758,Снять,2030.0,Офисное помещение,7612500,"{""main"": {""75x55"": ""https://77.img.avito.st/image/1/DGRHoLawoI1nAswtCs0pzPEBqodnAsyP8Q"", ""80x60"": ""https://77.img.avito.st/image/1/DGRHoLa5oI1RAtotCs0pzPEHqodRABqN8QOkjVEC2o8"", ""100x75"": ""https://77.img.avito.st/image/1/DGRHoLa_oI05AjSOU_hsBLIDpof5o6E38wOiifPLoxnwAw"", ""140x105"": ""https://77.img.avito.st/image/1/DGRHoLa_oI1pAXCOU_hsBLIDpof5o6E38wOiifOboF3wAw"", ""208x156"": ""https://77.img.avito.st/208x156/9004768977.jpg"", ""240x180"": ""https://77.img.avito.st/image/1/DGRHoLa2oI0RAEqNU_hsBLIDoIf546Fn8wOi"", ""288x216"": ""https://77.img.avito.st/image/1/DGRHoLa2oI0xBxKMU_hsBLIDoIf5w6Y_8gOi"", ""432x324"": ""https://77.img.avito.st/image/1/DGRHoLauoI0RBSqKU_hsBLIDog"", ""640x480"": ""https://77.img.avito.st/640x480/9004768977.jpg"", ""1280x960"": ""https://77.img.avito.st/image/1/DGRHoLaxoI1xFyKAU_hsBLIDoIn7AaqP"", ""140x105_nocrop"": ""https://77.img.avito.st/image/1/DGRHoLauoI1pAXCOU_hsBLIDog""}, ""count"": 31}"
55.7366931,37.624561,Покупка,647.0,Офисное помещение,442152600,"{""main"": {""75x55"": ""https://56.img.avito.st/image/1/Yd_uQ7awzTbO4aHMjiocHljixzzO4aE0WA"", ""80x60"": ""https://56.img.avito.st/image/1/Yd_uQ7a5zTb44bfMjiocHljkxzz443c2WODJNvjhtzQ"", ""100x75"": ""https://56.img.avito.st/image/1/Yd_uQ7a_zTaQ4Vk1oDYF53LgyzxQQMyMWuDPMloozqJZ4A"", ""140x105"": ""https://56.img.avito.st/image/1/Yd_uQ7a_zTbA4h01oDYF53LgyzxQQMyMWuDPMlp4zeZZ4A"", ""208x156"": ""https://56.img.avito.st/208x156/5724788156.jpg"", ""240x180"": ""https://56.img.avito.st/image/1/Yd_uQ7a2zTa44yc2oDYF53LgzTxQAMzcWuDP"", ""288x216"": ""https://56.img.avito.st/image/1/Yd_uQ7a2zTaY5H83oDYF53LgzTxQIMuEW-DP"", ""432x324"": ""https://56.img.avito.st/image/1/Yd_uQ7auzTa45kcxoDYF53Lgzw"", ""640x480"": ""https://56.img.avito.st/640x480/5724788156.jpg"", ""1280x960"": ""https://56.img.avito.st/image/1/Yd_uQ7axzTbY9E87oDYF53LgzTJS4sc0"", ""140x105_nocrop"": ""https://56.img.avito.st/image/1/Yd_uQ7auzTbA4h01oDYF53Lgzw""}, ""count"": 20}"
55.720814000000004,37.610323,Снять,1917.0,Офисное помещение,4313250,"{""main"": {""75x55"": ""https://54.img.avito.st/image/1/c_zv9baw3xXPV7PLh8kZXVlU1R_PV7MXWQ"", ""80x60"": ""https://54.img.avito.st/image/1/c_zv9ba53xX5V6XLh8kZXVlS1R_5VWUVWVbbFflXpRc"", ""100x75"": ""https://54.img.avito.st/image/1/c_zv9ba_3xWRV0sWhYhC0xNW2R9R9t6vW1bdEVue3IFYVg"", ""140x105"": ""https://54.img.avito.st/image/1/c_zv9ba_3xXBVA8WhYhC0xNW2R9R9t6vW1bdEVvO38VYVg"", ""208x156"": ""https://54.img.avito.st/208x156/10003675054.jpg"", ""240x180"": ""https://54.img.avito.st/image/1/c_zv9ba23xW5VTUVhYhC0xNW3x9Rtt7_W1bd"", ""288x216"": ""https://54.img.avito.st/image/1/c_zv9ba23xWZUm0UhYhC0xNW3x9RltmnWlbd"", ""432x324"": ""https://54.img.avito.st/image/1/c_zv9bau3xW5UFUShYhC0xNW3Q"", ""640x480"": ""https://54.img.avito.st/640x480/10003675054.jpg"", ""1280x960"": ""https://54.img.avito.st/image/1/c_zv9bax3xXZQl0YhYhC0xNW3xFTVNUX"", ""140x105_nocrop"": ""https://54.img.avito.st/image/1/c_zv9bau3xXBVA8WhYhC0xNW3Q""}, ""count"": 18}"
55.726553,37.560431,Покупка,302.0,Помещение общественного питания,150000000,"{""main"": {""75x55"": ""https://80.img.avito.st/image/1/hZYtJrawKX8NhEXNUknTN5uHI3UNhEV9mw"", ""80x60"": ""https://80.img.avito.st/image/1/hZYtJra5KX87hFPNUknTN5uBI3U7hpN_m4UtfzuEU30"", ""100x75"": ""https://80.img.avito.st/image/1/hZYtJra_KX9ThL18K0znhdGFL3WTJSjFmYUre5lNKuuahQ"", ""140x105"": ""https://80.img.avito.st/image/1/hZYtJra_KX8Dh_l8K0znhdGFL3WTJSjFmYUre5kdKa-ahQ"", ""208x156"": ""https://80.img.avito.st/208x156/10058568280.jpg"", ""240x180"": ""https://80.img.avito.st/image/1/hZYtJra2KX97hsN_K0znhdGFKXWTZSiVmYUr"", ""288x216"": ""https://80.img.avito.st/image/1/hZYtJra2KX9bgZt-K0znhdGFKXWTRS_NmIUr"", ""432x324"": ""https://80.img.avito.st/image/1/hZYtJrauKX97g6N4K0znhdGFKw"", ""640x480"": ""https://80.img.avito.st/640x480/10058568280.jpg"", ""1280x960"": ""https://80.img.avito.st/image/1/hZYtJraxKX8bkatyK0znhdGFKXuRhyN9"", ""140x105_nocrop"": ""https://80.img.avito.st/image/1/hZYtJrauKX8Dh_l8K0znhdGFKw""}, ""count"": 11}"
55.73437,37.56796,Покупка,123.0,Офисное помещение,48999879,"{""main"": {""75x55"": ""https://27.img.avito.st/image/1/dhf2Qraw2v7W4LYqsi9Tv0Dj0PTW4Lb8QA"", ""80x60"": ""https://27.img.avito.st/image/1/dhf2Qra52v7g4KAqsi9Tv0Dl0PTg4mD-QOHe_uDgoPw"", ""100x75"": ""https://27.img.avito.st/image/1/dhf2Qra_2v6I4E79lhMWdwPh3PRIQdtEQuHY-kIp2WpB4Q"", ""140x105"": ""https://27.img.avito.st/image/1/dhf2Qra_2v7Y4wr9lhMWdwPh3PRIQdtEQuHY-kJ52i5B4Q"", ""208x156"": ""https://27.img.avito.st/208x156/9004768427.jpg"", ""240x180"": ""https://27.img.avito.st/image/1/dhf2Qra22v6g4jD-lhMWdwPh2vRIAdsUQuHY"", ""288x216"": ""https://27.img.avito.st/image/1/dhf2Qra22v6A5Wj_lhMWdwPh2vRIIdxMQ-HY"", ""432x324"": ""https://27.img.avito.st/image/1/dhf2Qrau2v6g51D5lhMWdwPh2A"", ""640x480"": ""https://27.img.avito.st/640x480/9004768427.jpg"", ""1280x960"": ""https://27.img.avito.st/image/1/dhf2Qrax2v7A9VjzlhMWdwPh2vpK49D8"", ""140x105_nocrop"": ""https://27.img.avito.st/image/1/dhf2Qrau2v7Y4wr9lhMWdwPh2A""}, ""count"": 14}"
55.746747,37.624008,Покупка,67.0,Торговое помещение,930000000,"{""main"": {""75x55"": ""https://84.img.avito.st/image/1/gQDFU7awLenl8UFTggaOrXPyJ-Pl8UHrcw"", ""80x60"": ""https://84.img.avito.st/image/1/gQDFU7a5LenT8VdTggaOrXP0J-PT85fpc_Ap6dPxV-s"", ""100x75"": ""https://84.img.avito.st/image/1/gQDFU7a_Lem78bnqywHZSjXwK-N7UCxTcfAv7XE4Ln1y8A"", ""140x105"": ""https://84.img.avito.st/image/1/gQDFU7a_Lenr8v3qywHZSjXwK-N7UCxTcfAv7XFoLTly8A"", ""208x156"": ""https://84.img.avito.st/208x156/9430817884.jpg"", ""240x180"": ""https://84.img.avito.st/image/1/gQDFU7a2LemT88fpywHZSjXwLeN7ECwDcfAv"", ""288x216"": ""https://84.img.avito.st/image/1/gQDFU7a2Lemz9J_oywHZSjXwLeN7MCtbcPAv"", ""432x324"": ""https://84.img.avito.st/image/1/gQDFU7auLemT9qfuywHZSjXwLw"", ""640x480"": ""https://84.img.avito.st/640x480/9430817884.jpg"", ""1280x960"": ""https://84.img.avito.st/image/1/gQDFU7axLenz5K_kywHZSjXwLe158ifr"", ""140x105_nocrop"": ""https://84.img.avito.st/image/1/gQDFU7auLenr8v3qywHZSjXwLw""}, ""count"": 10}"
55.7409,37.57828,Покупка,300.0,Офисное помещение,265291500,"{""main"": {""75x55"": ""https://63.img.avito.st/image/1/Xhf2jraw8v7WLJ56guV7v0Av-PTWLJ78QA"", ""80x60"": ""https://63.img.avito.st/image/1/Xhf2jra58v7gLIh6guV7v0Ap-PTgLkj-QC32_uAsiPw"", ""100x75"": ""https://63.img.avito.st/image/1/Xhf2jra_8v6ILGb9xu84dwMt9PRIjfNEQi3w-kLl8WpBLQ"", ""140x105"": ""https://63.img.avito.st/image/1/Xhf2jra_8v7YLyL9xu84dwMt9PRIjfNEQi3w-kK18i5BLQ"", ""208x156"": ""https://63.img.avito.st/208x156/9004716163.jpg"", ""240x180"": ""https://63.img.avito.st/image/1/Xhf2jra28v6gLhj-xu84dwMt8vRIzfMUQi3w"", ""288x216"": ""https://63.img.avito.st/image/1/Xhf2jra28v6AKUD_xu84dwMt8vRI7fRMQy3w"", ""432x324"": ""https://63.img.avito.st/image/1/Xhf2jrau8v6gK3j5xu84dwMt8A"", ""640x480"": ""https://63.img.avito.st/640x480/9004716163.jpg"", ""1280x960"": ""https://63.img.avito.st/image/1/Xhf2jrax8v7AOXDzxu84dwMt8vpKL_j8"", ""140x105_nocrop"": ""https://63.img.avito.st/image/1/Xhf2jrau8v7YLyL9xu84dwMt8A""}, ""count"": 10}"
55.733077,37.628873,Снять,2917.0,Офисное помещение,5590917,"{""main"": {""75x55"": ""https://39.img.avito.st/image/1/RlkEvraw6rAkHIYEDLkG-LIf4LokHIaysg"", ""80x60"": ""https://39.img.avito.st/image/1/RlkEvra56rASHJAEDLkG-LIZ4LoSHlCwsh3usBIckLI"", ""100x75"": ""https://39.img.avito.st/image/1/RlkEvra_6rB6HH6zBKNMXPgd7Lq6vesKsB3otLDV6SSzHQ"", ""140x105"": ""https://39.img.avito.st/image/1/RlkEvra_6rAqHzqzBKNMXPgd7Lq6vesKsB3otLCF6mCzHQ"", ""208x156"": ""https://39.img.avito.st/208x156/10047754139.jpg"", ""240x180"": ""https://39.img.avito.st/image/1/RlkEvra26rBSHgCwBKNMXPgd6rq6_etasB3o"", ""288x216"": ""https://39.img.avito.st/image/1/RlkEvra26rByGVixBKNMXPgd6rq63ewCsR3o"", ""432x324"": ""https://39.img.avito.st/image/1/RlkEvrau6rBSG2C3BKNMXPgd6A"", ""640x480"": ""https://39.img.avito.st/640x480/10047754139.jpg"", ""1280x960"": ""https://39.img.avito.st/image/1/RlkEvrax6rAyCWi9BKNMXPgd6rS4H-Cy"", ""140x105_nocrop"": ""https://39.img.avito.st/image/1/RlkEvrau6rAqHzqzBKNMXPgd6A""}, ""count"": 1}"
55.721974999994,37.64451238623,Покупка,52.4,Офисное помещение,13245000,"{""main"": {""75x55"": ""https://88.img.avito.st/image/1/Ga_iG7awtUbCudnMg3VvDVS6v0zCudlEVA"", ""80x60"": ""https://88.img.avito.st/image/1/Ga_iG7a5tUb0uc_Mg3VvDVS8v0z0uw9GVLixRvS5z0Q"", ""100x75"": ""https://88.img.avito.st/image/1/Ga_iG7a_tUacuSFF3G96nB24s0xcGLT8Vri3QlZwttJVuA"", ""140x105"": ""https://88.img.avito.st/image/1/Ga_iG7a_tUbMumVF3G96nB24s0xcGLT8Vri3QlYgtZZVuA"", ""208x156"": ""https://88.img.avito.st/208x156/9890805188.jpg"", ""240x180"": ""https://88.img.avito.st/image/1/Ga_iG7a2tUa0u19G3G96nB24tUxcWLSsVri3"", ""288x216"": ""https://88.img.avito.st/image/1/Ga_iG7a2tUaUvAdH3G96nB24tUxceLP0V7i3"", ""432x324"": ""https://88.img.avito.st/image/1/Ga_iG7autUa0vj9B3G96nB24tw"", ""640x480"": ""https://88.img.avito.st/640x480/9890805188.jpg"", ""1280x960"": ""https://88.img.avito.st/image/1/Ga_iG7axtUbUrDdL3G96nB24tUJeur9E"", ""140x105_nocrop"": ""https://88.img.avito.st/image/1/Ga_iG7autUbMumVF3G96nB24tw""}, ""count"": 7}"
55.754299200000005,37.6012444,Снять,158.5,Торговое помещение,900000,"{""main"": {""75x55"": ""https://93.img.avito.st/image/1/8MJerbawXCt-DzDzfMbrYegMViF-DzAp6A"", ""80x60"": ""https://93.img.avito.st/image/1/8MJerba5XCtIDybzfMbrYegKViFIDeYr6A5YK0gPJik"", ""100x75"": ""https://93.img.avito.st/image/1/8MJerba_XCsgD8goMpqWnKAOWiHgrl2R6g5eL-rGX7_pDg"", ""140x105"": ""https://93.img.avito.st/image/1/8MJerba_XCtwDIwoMpqWnKAOWiHgrl2R6g5eL-qWXPvpDg"", ""208x156"": ""https://93.img.avito.st/208x156/9719842093.jpg"", ""240x180"": ""https://93.img.avito.st/image/1/8MJerba2XCsIDbYrMpqWnKAOXCHg7l3B6g5e"", ""288x216"": ""https://93.img.avito.st/image/1/8MJerba2XCsoCu4qMpqWnKAOXCHgzlqZ6w5e"", ""432x324"": ""https://93.img.avito.st/image/1/8MJerbauXCsICNYsMpqWnKAOXg"", ""640x480"": ""https://93.img.avito.st/640x480/9719842093.jpg"", ""1280x960"": ""https://93.img.avito.st/image/1/8MJerbaxXCtoGt4mMpqWnKAOXC_iDFYp"", ""140x105_nocrop"": ""https://93.img.avito.st/image/1/8MJerbauXCtwDIwoMpqWnKAOXg""}, ""count"": 6}"
55.736883,37.623968,Снять,17.0,Офисное помещение,50000,"{""main"": {""75x55"": ""https://84.img.avito.st/image/1/HdKrbbawsTuLz9255j5gch3MuzGLz905HQ"", ""80x60"": ""https://84.img.avito.st/image/1/HdKrbba5sTu9z8u55j5gch3KuzG9zQs7Hc61O73Pyzk"", ""100x75"": ""https://84.img.avito.st/image/1/HdKrbba_sTvVzyU4nTVD6lbOtzEVbrCBH86zPx8Gsq8czg"", ""140x105"": ""https://84.img.avito.st/image/1/HdKrbba_sTuFzGE4nTVD6lbOtzEVbrCBH86zPx9Wsesczg"", ""208x156"": ""https://84.img.avito.st/208x156/10154286784.jpg"", ""240x180"": ""https://84.img.avito.st/image/1/HdKrbba2sTv9zVs7nTVD6lbOsTEVLrDRH86z"", ""288x216"": ""https://84.img.avito.st/image/1/HdKrbba2sTvdygM6nTVD6lbOsTEVDreJHs6z"", ""432x324"": ""https://84.img.avito.st/image/1/HdKrbbausTv9yDs8nTVD6lbOsw"", ""640x480"": ""https://84.img.avito.st/640x480/10154286784.jpg"", ""1280x960"": ""https://84.img.avito.st/image/1/HdKrbbaxsTud2jM2nTVD6lbOsT8XzLs5"", ""140x105_nocrop"": ""https://84.img.avito.st/image/1/HdKrbbausTuFzGE4nTVD6lbOsw""}, ""count"": 3}"
55.754755,37.609065,Снять,1364.0,Офисное помещение,7978800,"{""main"": {""75x55"": ""https://78.img.avito.st/image/1/e32je7aw15SD2bta82cQ3BXa3Z6D2buWFQ"", ""80x60"": ""https://78.img.avito.st/image/1/e32je7a515S12a1a82cQ3BXc3Z61222UFdjTlLXZrZY"", ""100x75"": ""https://78.img.avito.st/image/1/e32je7a_15Td2UOX2T5qU1_Y0Z4deNYuF9jVkBcQ1AAU2A"", ""140x105"": ""https://78.img.avito.st/image/1/e32je7a_15SN2geX2T5qU1_Y0Z4deNYuF9jVkBdA10QU2A"", ""208x156"": ""https://78.img.avito.st/208x156/10004986278.jpg"", ""240x180"": ""https://78.img.avito.st/image/1/e32je7a215T12z2U2T5qU1_Y154dONZ-F9jV"", ""288x216"": ""https://78.img.avito.st/image/1/e32je7a215TV3GWV2T5qU1_Y154dGNEmFtjV"", ""432x324"": ""https://78.img.avito.st/image/1/e32je7au15T13l2T2T5qU1_Y1Q"", ""640x480"": ""https://78.img.avito.st/640x480/10004986278.jpg"", ""1280x960"": ""https://78.img.avito.st/image/1/e32je7ax15SVzFWZ2T5qU1_Y15Af2t2W"", ""140x105_nocrop"": ""https://78.img.avito.st/image/1/e32je7au15SN2geX2T5qU1_Y1Q""}, ""count"": 3}"
55.735626,37.587614,Снять,1357.0,Офисное помещение,2827083,"{""main"": {""75x55"": ""https://14.img.avito.st/image/1/t48lqLawG2YFCnewco7yLpMJEWwFCndkkw"", ""80x60"": ""https://14.img.avito.st/image/1/t48lqLa5G2YzCmGwco7yLpMPEWwzCKFmkwsfZjMKYWQ"", ""100x75"": ""https://14.img.avito.st/image/1/t48lqLa_G2ZbCo9lR-qcj9kLHWybqxrckQsZYpHDGPKSCw"", ""140x105"": ""https://14.img.avito.st/image/1/t48lqLa_G2YLCctlR-qcj9kLHWybqxrckQsZYpGTG7aSCw"", ""208x156"": ""https://14.img.avito.st/208x156/10044356714.jpg"", ""240x180"": ""https://14.img.avito.st/image/1/t48lqLa2G2ZzCPFmR-qcj9kLG2yb6xqMkQsZ"", ""288x216"": ""https://14.img.avito.st/image/1/t48lqLa2G2ZTD6lnR-qcj9kLG2ybyx3UkAsZ"", ""432x324"": ""https://14.img.avito.st/image/1/t48lqLauG2ZzDZFhR-qcj9kLGQ"", ""640x480"": ""https://14.img.avito.st/640x480/10044356714.jpg"", ""1280x960"": ""https://14.img.avito.st/image/1/t48lqLaxG2YTH5lrR-qcj9kLG2KZCRFk"", ""140x105_nocrop"": ""https://14.img.avito.st/image/1/t48lqLauG2YLCctlR-qcj9kLGQ""}, ""count"": 20}"
55.7552272,37.6572944,Снять,42.0,Торговое помещение,350000,"{""main"": {""75x55"": ""https://34.img.avito.st/image/1/Fyz547awu8XZQddTtIoMj09Csc_ZQdfHTw"", ""80x60"": ""https://34.img.avito.st/image/1/Fyz547a5u8XvQcFTtIoMj09Esc_vQwHFT0C_xe9Bwcc"", ""100x75"": ""https://34.img.avito.st/image/1/Fyz547a_u8WHQS_G27tzcgdAvc9H4Lp_TUC5wU2IuFFOQA"", ""140x105"": ""https://34.img.avito.st/image/1/Fyz547a_u8XXQmvG27tzcgdAvc9H4Lp_TUC5wU3YuxVOQA"", ""208x156"": ""https://34.img.avito.st/208x156/9719865034.jpg"", ""240x180"": ""https://34.img.avito.st/image/1/Fyz547a2u8WvQ1HF27tzcgdAu89HoLovTUC5"", ""288x216"": ""https://34.img.avito.st/image/1/Fyz547a2u8WPRAnE27tzcgdAu89HgL13TEC5"", ""432x324"": ""https://34.img.avito.st/image/1/Fyz547auu8WvRjHC27tzcgdAuQ"", ""640x480"": ""https://34.img.avito.st/640x480/9719865034.jpg"", ""1280x960"": ""https://34.img.avito.st/image/1/Fyz547axu8XPVDnI27tzcgdAu8FFQrHH"", ""140x105_nocrop"": ""https://34.img.avito.st/image/1/Fyz547auu8XXQmvG27tzcgdAuQ""}, ""count"": 5}"
55.72086899999999,37.620779,Покупка,224.0,Помещение свободного назначения,33500000,"{""main"": {""75x55"": ""https://25.img.avito.st/image/1/5Mg4gLawSCEYIiTRWvaLZo4hQisYIiQjjg"", ""80x60"": ""https://25.img.avito.st/image/1/5Mg4gLa5SCEuIjLRWvaLZo4nQisuIPIhjiNMIS4iMiM"", ""100x75"": ""https://25.img.avito.st/image/1/5Mg4gLa_SCFGItwifPef4ssjTiuGg0mbjCNKJYzrS7WPIw"", ""140x105"": ""https://25.img.avito.st/image/1/5Mg4gLa_SCEWIZgifPef4ssjTiuGg0mbjCNKJYy7SPGPIw"", ""208x156"": ""https://25.img.avito.st/208x156/9329882425.jpg"", ""240x180"": ""https://25.img.avito.st/image/1/5Mg4gLa2SCFuIKIhfPef4ssjSCuGw0nLjCNK"", ""288x216"": ""https://25.img.avito.st/image/1/5Mg4gLa2SCFOJ_ogfPef4ssjSCuG406TjSNK"", ""432x324"": ""https://25.img.avito.st/image/1/5Mg4gLauSCFuJcImfPef4ssjSg"", ""640x480"": ""https://25.img.avito.st/640x480/9329882425.jpg"", ""1280x960"": ""https://25.img.avito.st/image/1/5Mg4gLaxSCEON8osfPef4ssjSCWEIUIj"", ""140x105_nocrop"": ""https://25.img.avito.st/image/1/5Mg4gLauSCEWIZgifPef4ssjSg""}, ""count"": 23}"
55.754177,37.606505,Покупка,1800.0,Офисное помещение,650000000,"{""main"": {""75x55"": ""https://36.img.avito.st/image/1/tXBH9rawGZlnVHVLLO3j0fFXE5NnVHWb8Q"", ""80x60"": ""https://36.img.avito.st/image/1/tXBH9ra5GZlRVGNLLO3j0fFRE5NRVqOZ8VUdmVFUY5s"", ""100x75"": ""https://36.img.avito.st/image/1/tXBH9ra_GZk5VI2aIYijY7tVH5P59Rgj81UbnfOdGg3wVQ"", ""140x105"": ""https://36.img.avito.st/image/1/tXBH9ra_GZlpV8maIYijY7tVH5P59Rgj81UbnfPNGUnwVQ"", ""208x156"": ""https://36.img.avito.st/208x156/10058405736.jpg"", ""240x180"": ""https://36.img.avito.st/image/1/tXBH9ra2GZkRVvOZIYijY7tVGZP5tRhz81Ub"", ""288x216"": ""https://36.img.avito.st/image/1/tXBH9ra2GZkxUauYIYijY7tVGZP5lR8r8lUb"", ""432x324"": ""https://36.img.avito.st/image/1/tXBH9rauGZkRU5OeIYijY7tVGw"", ""640x480"": ""https://36.img.avito.st/640x480/10058405736.jpg"", ""1280x960"": ""https://36.img.avito.st/image/1/tXBH9raxGZlxQZuUIYijY7tVGZ37VxOb"", ""140x105_nocrop"": ""https://36.img.avito.st/image/1/tXBH9rauGZlpV8maIYijY7tVGw""}, ""count"": 11}"
55.732040000000005,37.62255,Покупка,458.0,Офисное помещение,152514000,"{""main"": {""75x55"": ""https://08.img.avito.st/image/1/PacA7rawkU4gTP2MZbJFBbZPm0QgTP1Mtg"", ""80x60"": ""https://08.img.avito.st/image/1/PacA7ra5kU4WTOuMZbJFBbZJm0QWTitOtk2VThZM60w"", ""100x75"": ""https://08.img.avito.st/image/1/PacA7ra_kU5-TAVNdp5smv9Nl0S-7ZD0tE2TSrSFktq3TQ"", ""140x105"": ""https://08.img.avito.st/image/1/PacA7ra_kU4uT0FNdp5smv9Nl0S-7ZD0tE2TSrTVkZ63TQ"", ""208x156"": ""https://08.img.avito.st/208x156/9889117408.jpg"", ""240x180"": ""https://08.img.avito.st/image/1/PacA7ra2kU5WTntOdp5smv9NkUS-rZCktE2T"", ""288x216"": ""https://08.img.avito.st/image/1/PacA7ra2kU52SSNPdp5smv9NkUS-jZf8tU2T"", ""432x324"": ""https://08.img.avito.st/image/1/PacA7raukU5WSxtJdp5smv9Nkw"", ""640x480"": ""https://08.img.avito.st/640x480/9889117408.jpg"", ""1280x960"": ""https://08.img.avito.st/image/1/PacA7raxkU42WRNDdp5smv9NkUq8T5tM"", ""140x105_nocrop"": ""https://08.img.avito.st/image/1/PacA7raukU4uT0FNdp5smv9Nkw""}, ""count"": 10}"
