geometry,cell_id,Rank,Kind
"POLYGON ((37.56795730079529 55.71652933569546, 37.56860560400917 55.7171618430158, 37.56990221043693 55.7171618430158, 37.57055051365081 55.71652933569546, 37.56990221043693 55.71589681813271, 37.56860560400917 55.71589681813271, 37.56795730079529 55.71652933569546))",828,4.615384615384615,supermarket
"POLYGON ((37.56990221043693 55.75003811182738, 37.57055051365081 55.7506700764268, 37.57184712007857 55.7506700764268, 37.57249542329245 55.75003811182738, 37.57184712007857 55.74940613699025, 37.57055051365081 55.74940613699025, 37.56990221043693 55.75003811182738))",844,7.6923076923076925,supermarket
"POLYGON ((37.56990221043693 55.74877415191533, 37.57055051365081 55.74940613699025, 37.57184712007857 55.74940613699025, 37.57249542329245 55.74877415191533, 37.57184712007857 55.74814215660252, 37.57055051365081 55.74814215660252, 37.56990221043693 55.74877415191533))",845,6.153846153846153,supermarket
"POLYGON ((37.56990221043693 55.74751015105175, 37.57055051365081 55.74814215660252, 37.57184712007857 55.74814215660252, 37.57249542329245 55.74751015105175, 37.57184712007857 55.74687813526291, 37.57055051365081 55.74687813526291, 37.56990221043693 55.74751015105175))",846,6.153846153846153,supermarket
"POLYGON ((37.56990221043693 55.74624610923592, 37.57055051365081 55.74687813526291, 37.57184712007857 55.74687813526291, 37.57249542329245 55.74624610923592, 37.57184712007857 55.74561407297069, 37.57055051365081 55.74561407297069, 37.56990221043693 55.74624610923592))",847,4.615384615384615,supermarket
"POLYGON ((37.56990221043693 55.73866099830391, 37.57055051365081 55.73929314719565, 37.57184712007857 55.73929314719565, 37.57249542329245 55.73866099830391, 37.57184712007857 55.73802883917287, 37.57055051365081 55.73802883917287, 37.56990221043693 55.73866099830391))",853,4.615384615384615,supermarket
"POLYGON ((37.56990221043693 55.73739666980244, 37.57055051365081 55.73802883917287, 37.57184712007857 55.73802883917287, 37.57249542329245 55.73739666980244, 37.57184712007857 55.73676449019251, 37.57055051365081 55.73676449019251, 37.56990221043693 55.73739666980244))",854,12.307692307692307,supermarket
"POLYGON ((37.56990221043693 55.73613230034302, 37.57055051365081 55.73676449019251, 37.57184712007857 55.73676449019251, 37.57249542329245 55.73613230034302, 37.57184712007857 55.73550010025386, 37.57055051365081 55.73550010025386, 37.56990221043693 55.73613230034302))",855,7.6923076923076925,supermarket
"POLYGON ((37.56990221043693 55.73486788992495, 37.57055051365081 55.73550010025386, 37.57184712007857 55.73550010025386, 37.57249542329245 55.73486788992495, 37.57184712007857 55.7342356693562, 37.57055051365081 55.7342356693562, 37.56990221043693 55.73486788992495))",856,6.153846153846153,supermarket
"POLYGON ((37.56990221043693 55.73360343854753, 37.57055051365081 55.7342356693562, 37.57184712007857 55.7342356693562, 37.57249542329245 55.73360343854753, 37.57184712007857 55.73297119749883, 37.57055051365081 55.73297119749883, 37.56990221043693 55.73360343854753))",857,7.6923076923076925,supermarket
"POLYGON ((37.56990221043693 55.73233894621003, 37.57055051365081 55.73297119749883, 37.57184712007857 55.73297119749883, 37.57249542329245 55.73233894621003, 37.57184712007857 55.73170668468103, 37.57055051365081 55.73170668468103, 37.56990221043693 55.73233894621003))",858,3.0769230769230766,supermarket
"POLYGON ((37.56990221043693 55.73107441291175, 37.57055051365081 55.73170668468103, 37.57184712007857 55.73170668468103, 37.57249542329245 55.73107441291175, 37.57184712007857 55.73044213090209, 37.57055051365081 55.73044213090209, 37.56990221043693 55.73107441291175))",859,4.615384615384615,supermarket
"POLYGON ((37.56990221043693 55.72980983865197, 37.57055051365081 55.73044213090209, 37.57184712007857 55.73044213090209, 37.57249542329245 55.72980983865197, 37.57184712007857 55.72917753616131, 37.57055051365081 55.72917753616131, 37.56990221043693 55.72980983865197))",860,9.23076923076923,supermarket
"POLYGON ((37.56990221043693 55.72854522343, 37.57055051365081 55.72917753616131, 37.57184712007857 55.72917753616131, 37.57249542329245 55.72854522343, 37.57184712007857 55.72791290045797, 37.57055051365081 55.72791290045797, 37.56990221043693 55.72854522343))",861,12.307692307692307,supermarket
"POLYGON ((37.56990221043693 55.72728056724511, 37.57055051365081 55.72791290045797, 37.57184712007857 55.72791290045797, 37.57249542329245 55.72728056724511, 37.57184712007857 55.72664822379136, 37.57055051365081 55.72664822379136, 37.56990221043693 55.72728056724511))",862,6.153846153846153,supermarket
"POLYGON ((37.56990221043693 55.7260158700966, 37.57055051365081 55.72664822379136, 37.57184712007857 55.72664822379136, 37.57249542329245 55.7260158700966, 37.57184712007857 55.72538350616075, 37.57055051365081 55.72538350616075, 37.56990221043693 55.7260158700966))",863,1.5384615384615383,supermarket
"POLYGON ((37.56990221043693 55.72475113198374, 37.57055051365081 55.72538350616075, 37.57184712007857 55.72538350616075, 37.57249542329245 55.72475113198374, 37.57184712007857 55.72411874756547, 37.57055051365081 55.72411874756547, 37.56990221043693 55.72475113198374))",864,4.615384615384615,supermarket
"POLYGON ((37.56990221043693 55.72348635290585, 37.57055051365081 55.72411874756547, 37.57184712007857 55.72411874756547, 37.57249542329245 55.72348635290585, 37.57184712007857 55.72285394800478, 37.57055051365081 55.72285394800478, 37.56990221043693 55.72348635290585))",865,7.6923076923076925,supermarket
"POLYGON ((37.56990221043693 55.7222215328622, 37.57055051365081 55.72285394800478, 37.57184712007857 55.72285394800478, 37.57249542329245 55.7222215328622, 37.57184712007857 55.72158910747798, 37.57055051365081 55.72158910747798, 37.56990221043693 55.7222215328622))",866,6.153846153846153,supermarket
"POLYGON ((37.56990221043693 55.72095667185207, 37.57055051365081 55.72158910747798, 37.57184712007857 55.72158910747798, 37.57249542329245 55.72095667185207, 37.57184712007857 55.72032422598437, 37.57055051365081 55.72032422598437, 37.56990221043693 55.72095667185207))",867,6.153846153846153,supermarket
"POLYGON ((37.56990221043693 55.71969176987477, 37.57055051365081 55.72032422598437, 37.57184712007857 55.72032422598437, 37.57249542329245 55.71969176987477, 37.57184712007857 55.71905930352322, 37.57055051365081 55.71905930352322, 37.56990221043693 55.71969176987477))",868,3.0769230769230766,supermarket
"POLYGON ((37.56990221043693 55.71842682692959, 37.57055051365081 55.71905930352322, 37.57184712007857 55.71905930352322, 37.57249542329245 55.71842682692959, 37.57184712007857 55.71779434009382, 37.57055051365081 55.71779434009382, 37.56990221043693 55.71842682692959))",869,4.615384615384615,supermarket
"POLYGON ((37.56990221043693 55.71589681813271, 37.57055051365081 55.71652933569546, 37.57184712007857 55.71652933569546, 37.57249542329245 55.71589681813271, 37.57184712007857 55.71526429032745, 37.57055051365081 55.71526429032745, 37.56990221043693 55.71589681813271))",871,4.615384615384615,supermarket
"POLYGON ((37.57184712007857 55.74182164037129, 37.57249542329245 55.74245373806783, 37.57379202972021 55.74245373806783, 37.57444033293409 55.74182164037129, 37.57379202972021 55.7411895324359, 37.57249542329245 55.7411895324359, 37.57184712007857 55.74182164037129))",892,6.153846153846153,supermarket
"POLYGON ((37.57184712007857 55.74055741426155, 37.57249542329245 55.7411895324359, 37.57379202972021 55.7411895324359, 37.57444033293409 55.74055741426155, 37.57379202972021 55.73992528584817, 37.57249542329245 55.73992528584817, 37.57184712007857 55.74055741426155))",893,6.153846153846153,supermarket
"POLYGON ((37.57184712007857 55.73929314719565, 37.57249542329245 55.73992528584817, 37.57379202972021 55.73992528584817, 37.57444033293409 55.73929314719565, 37.57379202972021 55.73866099830391, 37.57249542329245 55.73866099830391, 37.57184712007857 55.73929314719565))",894,6.153846153846153,supermarket
"POLYGON ((37.57184712007857 55.73802883917287, 37.57249542329245 55.73866099830391, 37.57379202972021 55.73866099830391, 37.57444033293409 55.73802883917287, 37.57379202972021 55.73739666980244, 37.57249542329245 55.73739666980244, 37.57184712007857 55.73802883917287))",895,13.846153846153848,supermarket
"POLYGON ((37.57184712007857 55.73676449019251, 37.57249542329245 55.73739666980244, 37.57379202972021 55.73739666980244, 37.57444033293409 55.73676449019251, 37.57379202972021 55.73613230034302, 37.57249542329245 55.73613230034302, 37.57184712007857 55.73676449019251))",896,9.23076923076923,supermarket
"POLYGON ((37.57184712007857 55.73550010025386, 37.57249542329245 55.73613230034302, 37.57379202972021 55.73613230034302, 37.57444033293409 55.73550010025386, 37.57379202972021 55.73486788992495, 37.57249542329245 55.73486788992495, 37.57184712007857 55.73550010025386))",897,6.153846153846153,supermarket
"POLYGON ((37.57184712007857 55.7342356693562, 37.57249542329245 55.73486788992495, 37.57379202972021 55.73486788992495, 37.57444033293409 55.7342356693562, 37.57379202972021 55.73360343854753, 37.57249542329245 55.73360343854753, 37.57184712007857 55.7342356693562))",898,3.0769230769230766,supermarket
"POLYGON ((37.57184712007857 55.73297119749883, 37.57249542329245 55.73360343854753, 37.57379202972021 55.73360343854753, 37.57444033293409 55.73297119749883, 37.57379202972021 55.73233894621003, 37.57249542329245 55.73233894621003, 37.57184712007857 55.73297119749883))",899,3.0769230769230766,supermarket
"POLYGON ((37.57184712007857 55.73170668468103, 37.57249542329245 55.73233894621003, 37.57379202972021 55.73233894621003, 37.57444033293409 55.73170668468103, 37.57379202972021 55.73107441291175, 37.57249542329245 55.73107441291175, 37.57184712007857 55.73170668468103))",900,4.615384615384615,supermarket
"POLYGON ((37.57184712007857 55.73044213090209, 37.57249542329245 55.73107441291175, 37.57379202972021 55.73107441291175, 37.57444033293409 55.73044213090209, 37.57379202972021 55.72980983865197, 37.57249542329245 55.72980983865197, 37.57184712007857 55.73044213090209))",901,4.615384615384615,supermarket
"POLYGON ((37.57184712007857 55.72917753616131, 37.57249542329245 55.72980983865197, 37.57379202972021 55.72980983865197, 37.57444033293409 55.72917753616131, 37.57379202972021 55.72854522343, 37.57249542329245 55.72854522343, 37.57184712007857 55.72917753616131))",902,6.153846153846153,supermarket
"POLYGON ((37.57184712007857 55.72791290045797, 37.57249542329245 55.72854522343, 37.57379202972021 55.72854522343, 37.57444033293409 55.72791290045797, 37.57379202972021 55.72728056724511, 37.57249542329245 55.72728056724511, 37.57184712007857 55.72791290045797))",903,7.6923076923076925,supermarket
"POLYGON ((37.57184712007857 55.72664822379136, 37.57249542329245 55.72728056724511, 37.57379202972021 55.72728056724511, 37.57444033293409 55.72664822379136, 37.57379202972021 55.7260158700966, 37.57249542329245 55.7260158700966, 37.57184712007857 55.72664822379136))",904,3.0769230769230766,supermarket
"POLYGON ((37.57184712007857 55.72538350616075, 37.57249542329245 55.7260158700966, 37.57379202972021 55.7260158700966, 37.57444033293409 55.72538350616075, 37.57379202972021 55.72475113198374, 37.57249542329245 55.72475113198374, 37.57184712007857 55.72538350616075))",905,3.0769230769230766,supermarket
"POLYGON ((37.57184712007857 55.72411874756547, 37.57249542329245 55.72475113198374, 37.57379202972021 55.72475113198374, 37.57444033293409 55.72411874756547, 37.57379202972021 55.72348635290585, 37.57249542329245 55.72348635290585, 37.57184712007857 55.72411874756547))",906,9.23076923076923,supermarket
"POLYGON ((37.57184712007857 55.72285394800478, 37.57249542329245 55.72348635290585, 37.57379202972021 55.72348635290585, 37.57444033293409 55.72285394800478, 37.57379202972021 55.7222215328622, 37.57249542329245 55.7222215328622, 37.57184712007857 55.72285394800478))",907,6.153846153846153,supermarket
"POLYGON ((37.57184712007857 55.72158910747798, 37.57249542329245 55.7222215328622, 37.57379202972021 55.7222215328622, 37.57444033293409 55.72158910747798, 37.57379202972021 55.72095667185207, 37.57249542329245 55.72095667185207, 37.57184712007857 55.72158910747798))",908,7.6923076923076925,supermarket
"POLYGON ((37.57184712007857 55.72032422598437, 37.57249542329245 55.72095667185207, 37.57379202972021 55.72095667185207, 37.57444033293409 55.72032422598437, 37.57379202972021 55.71969176987477, 37.57249542329245 55.71969176987477, 37.57184712007857 55.72032422598437))",909,1.5384615384615383,supermarket
"POLYGON ((37.57184712007857 55.71905930352322, 37.57249542329245 55.71969176987477, 37.57379202972021 55.71969176987477, 37.57444033293409 55.71905930352322, 37.57379202972021 55.71842682692959, 37.57249542329245 55.71842682692959, 37.57184712007857 55.71905930352322))",910,7.6923076923076925,supermarket
"POLYGON ((37.57184712007857 55.71779434009382, 37.57249542329245 55.71842682692959, 37.57379202972021 55.71842682692959, 37.57444033293409 55.71779434009382, 37.57379202972021 55.7171618430158, 37.57249542329245 55.7171618430158, 37.57184712007857 55.71779434009382))",911,6.153846153846153,supermarket
"POLYGON ((37.57184712007857 55.71652933569546, 37.57249542329245 55.7171618430158, 37.57379202972021 55.7171618430158, 37.57444033293409 55.71652933569546, 37.57379202972021 55.71589681813271, 37.57249542329245 55.71589681813271, 37.57184712007857 55.71652933569546))",912,3.0769230769230766,supermarket
"POLYGON ((37.57184712007857 55.71526429032745, 37.57249542329245 55.71589681813271, 37.57379202972021 55.71589681813271, 37.57444033293409 55.71526429032745, 37.57379202972021 55.7146317522796, 37.57249542329245 55.7146317522796, 37.57184712007857 55.71526429032745))",913,6.153846153846153,supermarket
"POLYGON ((37.57379202972021 55.74371790274467, 37.57444033293409 55.74434996972515, 37.57573693936185 55.74434996972515, 37.57638524257572 55.74371790274467, 37.57573693936185 55.74308582552559, 37.57444033293409 55.74308582552559, 37.57379202972021 55.74371790274467))",933,1.5384615384615383,supermarket
"POLYGON ((37.57379202972021 55.74245373806783, 37.57444033293409 55.74308582552559, 37.57573693936185 55.74308582552559, 37.57638524257572 55.74245373806783, 37.57573693936185 55.74182164037129, 37.57444033293409 55.74182164037129, 37.57379202972021 55.74245373806783))",934,3.0769230769230766,supermarket
"POLYGON ((37.57379202972021 55.7411895324359, 37.57444033293409 55.74182164037129, 37.57573693936185 55.74182164037129, 37.57638524257572 55.7411895324359, 37.57573693936185 55.74055741426155, 37.57444033293409 55.74055741426155, 37.57379202972021 55.7411895324359))",935,7.6923076923076925,supermarket
"POLYGON ((37.57379202972021 55.73992528584817, 37.57444033293409 55.74055741426155, 37.57573693936185 55.74055741426155, 37.57638524257572 55.73992528584817, 37.57573693936185 55.73929314719565, 37.57444033293409 55.73929314719565, 37.57379202972021 55.73992528584817))",936,4.615384615384615,supermarket
"POLYGON ((37.57379202972021 55.73866099830391, 37.57444033293409 55.73929314719565, 37.57573693936185 55.73929314719565, 37.57638524257572 55.73866099830391, 37.57573693936185 55.73802883917287, 37.57444033293409 55.73802883917287, 37.57379202972021 55.73866099830391))",937,9.23076923076923,supermarket
"POLYGON ((37.57379202972021 55.73739666980244, 37.57444033293409 55.73802883917287, 37.57573693936185 55.73802883917287, 37.57638524257572 55.73739666980244, 37.57573693936185 55.73676449019251, 37.57444033293409 55.73676449019251, 37.57379202972021 55.73739666980244))",938,7.6923076923076925,supermarket
"POLYGON ((37.57379202972021 55.73613230034302, 37.57444033293409 55.73676449019251, 37.57573693936185 55.73676449019251, 37.57638524257572 55.73613230034302, 37.57573693936185 55.73550010025386, 37.57444033293409 55.73550010025386, 37.57379202972021 55.73613230034302))",939,6.153846153846153,supermarket
"POLYGON ((37.57379202972021 55.73486788992495, 37.57444033293409 55.73550010025386, 37.57573693936185 55.73550010025386, 37.57638524257572 55.73486788992495, 37.57573693936185 55.7342356693562, 37.57444033293409 55.7342356693562, 37.57379202972021 55.73486788992495))",940,1.5384615384615383,supermarket
"POLYGON ((37.57379202972021 55.73360343854753, 37.57444033293409 55.7342356693562, 37.57573693936185 55.7342356693562, 37.57638524257572 55.73360343854753, 37.57573693936185 55.73297119749883, 37.57444033293409 55.73297119749883, 37.57379202972021 55.73360343854753))",941,3.0769230769230766,supermarket
"POLYGON ((37.57379202972021 55.73233894621003, 37.57444033293409 55.73297119749883, 37.57573693936185 55.73297119749883, 37.57638524257572 55.73233894621003, 37.57573693936185 55.73170668468103, 37.57444033293409 55.73170668468103, 37.57379202972021 55.73233894621003))",942,9.23076923076923,supermarket
"POLYGON ((37.57379202972021 55.73107441291175, 37.57444033293409 55.73170668468103, 37.57573693936185 55.73170668468103, 37.57638524257572 55.73107441291175, 37.57573693936185 55.73044213090209, 37.57444033293409 55.73044213090209, 37.57379202972021 55.73107441291175))",943,9.23076923076923,supermarket
"POLYGON ((37.57379202972021 55.72980983865197, 37.57444033293409 55.73044213090209, 37.57573693936185 55.73044213090209, 37.57638524257572 55.72980983865197, 37.57573693936185 55.72917753616131, 37.57444033293409 55.72917753616131, 37.57379202972021 55.72980983865197))",944,6.153846153846153,supermarket
"POLYGON ((37.57379202972021 55.72854522343, 37.57444033293409 55.72917753616131, 37.57573693936185 55.72917753616131, 37.57638524257572 55.72854522343, 37.57573693936185 55.72791290045797, 37.57444033293409 55.72791290045797, 37.57379202972021 55.72854522343))",945,4.615384615384615,supermarket
"POLYGON ((37.57379202972021 55.72728056724511, 37.57444033293409 55.72791290045797, 37.57573693936185 55.72791290045797, 37.57638524257572 55.72728056724511, 37.57573693936185 55.72664822379136, 37.57444033293409 55.72664822379136, 37.57379202972021 55.72728056724511))",946,3.0769230769230766,supermarket
"POLYGON ((37.57379202972021 55.7260158700966, 37.57444033293409 55.72664822379136, 37.57573693936185 55.72664822379136, 37.57638524257572 55.7260158700966, 37.57573693936185 55.72538350616075, 37.57444033293409 55.72538350616075, 37.57379202972021 55.7260158700966))",947,6.153846153846153,supermarket
"POLYGON ((37.57379202972021 55.72475113198374, 37.57444033293409 55.72538350616075, 37.57573693936185 55.72538350616075, 37.57638524257572 55.72475113198374, 37.57573693936185 55.72411874756547, 37.57444033293409 55.72411874756547, 37.57379202972021 55.72475113198374))",948,7.6923076923076925,supermarket
"POLYGON ((37.57379202972021 55.72348635290585, 37.57444033293409 55.72411874756547, 37.57573693936185 55.72411874756547, 37.57638524257572 55.72348635290585, 37.57573693936185 55.72285394800478, 37.57444033293409 55.72285394800478, 37.57379202972021 55.72348635290585))",949,6.153846153846153,supermarket
"POLYGON ((37.57379202972021 55.7222215328622, 37.57444033293409 55.72285394800478, 37.57573693936185 55.72285394800478, 37.57638524257572 55.7222215328622, 37.57573693936185 55.72158910747798, 37.57444033293409 55.72158910747798, 37.57379202972021 55.7222215328622))",950,3.0769230769230766,supermarket
"POLYGON ((37.57379202972021 55.72095667185207, 37.57444033293409 55.72158910747798, 37.57573693936185 55.72158910747798, 37.57638524257572 55.72095667185207, 37.57573693936185 55.72032422598437, 37.57444033293409 55.72032422598437, 37.57379202972021 55.72095667185207))",951,4.615384615384615,supermarket
"POLYGON ((37.57379202972021 55.71969176987477, 37.57444033293409 55.72032422598437, 37.57573693936185 55.72032422598437, 37.57638524257572 55.71969176987477, 37.57573693936185 55.71905930352322, 37.57444033293409 55.71905930352322, 37.57379202972021 55.71969176987477))",952,1.5384615384615383,supermarket
"POLYGON ((37.57379202972021 55.7171618430158, 37.57444033293409 55.71779434009382, 37.57573693936185 55.71779434009382, 37.57638524257572 55.7171618430158, 37.57573693936185 55.71652933569546, 37.57444033293409 55.71652933569546, 37.57379202972021 55.7171618430158))",954,7.6923076923076925,supermarket
"POLYGON ((37.57379202972021 55.71589681813271, 37.57444033293409 55.71652933569546, 37.57573693936185 55.71652933569546, 37.57638524257572 55.71589681813271, 37.57573693936185 55.71526429032745, 37.57444033293409 55.71526429032745, 37.57379202972021 55.71589681813271))",955,3.0769230769230766,supermarket
"POLYGON ((37.57379202972021 55.7146317522796, 37.57444033293409 55.71526429032745, 37.57573693936185 55.71526429032745, 37.57638524257572 55.7146317522796, 37.57573693936185 55.71399920398906, 37.57444033293409 55.71399920398906, 37.57379202972021 55.7146317522796))",956,12.307692307692307,supermarket
"POLYGON ((37.57573693936185 55.75446164903648, 37.57638524257572 55.75509354197445, 37.57768184900348 55.75509354197445, 37.57833015221736 55.75446164903648, 37.57768184900348 55.75382974586142, 37.57638524257572 55.75382974586142, 37.57573693936185 55.75446164903648))",966,1.5384615384615383,supermarket
"POLYGON ((37.57573693936185 55.7531978324492, 37.57638524257572 55.75382974586142, 37.57768184900348 55.75382974586142, 37.57833015221736 55.7531978324492, 37.57768184900348 55.75256590879972, 37.57638524257572 55.75256590879972, 37.57573693936185 55.7531978324492))",967,3.0769230769230766,supermarket
"POLYGON ((37.57573693936185 55.75193397491288, 37.57638524257572 55.75256590879972, 37.57768184900348 55.75256590879972, 37.57833015221736 55.75193397491288, 37.57768184900348 55.7513020307886, 37.57638524257572 55.7513020307886, 37.57573693936185 55.75193397491288))",968,4.615384615384615,supermarket
"POLYGON ((37.57573693936185 55.7506700764268, 37.57638524257572 55.7513020307886, 37.57768184900348 55.7513020307886, 37.57833015221736 55.7506700764268, 37.57768184900348 55.75003811182738, 37.57638524257572 55.75003811182738, 37.57573693936185 55.7506700764268))",969,6.153846153846153,supermarket
"POLYGON ((37.57573693936185 55.74940613699025, 37.57638524257572 55.75003811182738, 37.57768184900348 55.75003811182738, 37.57833015221736 55.74940613699025, 37.57768184900348 55.74877415191533, 37.57638524257572 55.74877415191533, 37.57573693936185 55.74940613699025))",970,6.153846153846153,supermarket
"POLYGON ((37.57573693936185 55.74814215660252, 37.57638524257572 55.74877415191533, 37.57768184900348 55.74877415191533, 37.57833015221736 55.74814215660252, 37.57768184900348 55.74751015105175, 37.57638524257572 55.74751015105175, 37.57573693936185 55.74814215660252))",971,4.615384615384615,supermarket
"POLYGON ((37.57573693936185 55.74687813526291, 37.57638524257572 55.74751015105175, 37.57768184900348 55.74751015105175, 37.57833015221736 55.74687813526291, 37.57768184900348 55.74624610923592, 37.57638524257572 55.74624610923592, 37.57573693936185 55.74687813526291))",972,6.153846153846153,supermarket
"POLYGON ((37.57573693936185 55.74434996972515, 37.57638524257572 55.74498202646713, 37.57768184900348 55.74498202646713, 37.57833015221736 55.74434996972515, 37.57768184900348 55.74371790274467, 37.57638524257572 55.74371790274467, 37.57573693936185 55.74434996972515))",974,9.23076923076923,supermarket
"POLYGON ((37.57573693936185 55.74308582552559, 37.57638524257572 55.74371790274467, 37.57768184900348 55.74371790274467, 37.57833015221736 55.74308582552559, 37.57768184900348 55.74245373806783, 37.57638524257572 55.74245373806783, 37.57573693936185 55.74308582552559))",975,16.923076923076927,supermarket
"POLYGON ((37.57573693936185 55.74182164037129, 37.57638524257572 55.74245373806783, 37.57768184900348 55.74245373806783, 37.57833015221736 55.74182164037129, 37.57768184900348 55.7411895324359, 37.57638524257572 55.7411895324359, 37.57573693936185 55.74182164037129))",976,6.153846153846153,supermarket
"POLYGON ((37.57573693936185 55.74055741426155, 37.57638524257572 55.7411895324359, 37.57768184900348 55.7411895324359, 37.57833015221736 55.74055741426155, 37.57768184900348 55.73992528584817, 37.57638524257572 55.73992528584817, 37.57573693936185 55.74055741426155))",977,6.153846153846153,supermarket
"POLYGON ((37.57573693936185 55.73929314719565, 37.57638524257572 55.73992528584817, 37.57768184900348 55.73992528584817, 37.57833015221736 55.73929314719565, 37.57768184900348 55.73866099830391, 37.57638524257572 55.73866099830391, 37.57573693936185 55.73929314719565))",978,10.769230769230768,supermarket
"POLYGON ((37.57573693936185 55.73802883917287, 37.57638524257572 55.73866099830391, 37.57768184900348 55.73866099830391, 37.57833015221736 55.73802883917287, 37.57768184900348 55.73739666980244, 37.57638524257572 55.73739666980244, 37.57573693936185 55.73802883917287))",979,7.6923076923076925,supermarket
"POLYGON ((37.57573693936185 55.73676449019251, 37.57638524257572 55.73739666980244, 37.57768184900348 55.73739666980244, 37.57833015221736 55.73676449019251, 37.57768184900348 55.73613230034302, 37.57638524257572 55.73613230034302, 37.57573693936185 55.73676449019251))",980,4.615384615384615,supermarket
"POLYGON ((37.57573693936185 55.7342356693562, 37.57638524257572 55.73486788992495, 37.57768184900348 55.73486788992495, 37.57833015221736 55.7342356693562, 37.57768184900348 55.73360343854753, 37.57638524257572 55.73360343854753, 37.57573693936185 55.7342356693562))",982,4.615384615384615,supermarket
"POLYGON ((37.57573693936185 55.73297119749883, 37.57638524257572 55.73360343854753, 37.57768184900348 55.73360343854753, 37.57833015221736 55.73297119749883, 37.57768184900348 55.73233894621003, 37.57638524257572 55.73233894621003, 37.57573693936185 55.73297119749883))",983,13.846153846153848,supermarket
"POLYGON ((37.57573693936185 55.73170668468103, 37.57638524257572 55.73233894621003, 37.57768184900348 55.73233894621003, 37.57833015221736 55.73170668468103, 37.57768184900348 55.73107441291175, 37.57638524257572 55.73107441291175, 37.57573693936185 55.73170668468103))",984,9.23076923076923,supermarket
"POLYGON ((37.57573693936185 55.73044213090209, 37.57638524257572 55.73107441291175, 37.57768184900348 55.73107441291175, 37.57833015221736 55.73044213090209, 37.57768184900348 55.72980983865197, 37.57638524257572 55.72980983865197, 37.57573693936185 55.73044213090209))",985,4.615384615384615,supermarket
"POLYGON ((37.57573693936185 55.72664822379136, 37.57638524257572 55.72728056724511, 37.57768184900348 55.72728056724511, 37.57833015221736 55.72664822379136, 37.57768184900348 55.7260158700966, 37.57638524257572 55.7260158700966, 37.57573693936185 55.72664822379136))",988,6.153846153846153,supermarket
"POLYGON ((37.57573693936185 55.72538350616075, 37.57638524257572 55.7260158700966, 37.57768184900348 55.7260158700966, 37.57833015221736 55.72538350616075, 37.57768184900348 55.72475113198374, 37.57638524257572 55.72475113198374, 37.57573693936185 55.72538350616075))",989,15.384615384615385,supermarket
"POLYGON ((37.57573693936185 55.72411874756547, 37.57638524257572 55.72475113198374, 37.57768184900348 55.72475113198374, 37.57833015221736 55.72411874756547, 37.57768184900348 55.72348635290585, 37.57638524257572 55.72348635290585, 37.57573693936185 55.72411874756547))",990,4.615384615384615,supermarket
"POLYGON ((37.57573693936185 55.72285394800478, 37.57638524257572 55.72348635290585, 37.57768184900348 55.72348635290585, 37.57833015221736 55.72285394800478, 37.57768184900348 55.7222215328622, 37.57638524257572 55.7222215328622, 37.57573693936185 55.72285394800478))",991,3.0769230769230766,supermarket
"POLYGON ((37.57573693936185 55.72158910747798, 37.57638524257572 55.7222215328622, 37.57768184900348 55.7222215328622, 37.57833015221736 55.72158910747798, 37.57768184900348 55.72095667185207, 37.57638524257572 55.72095667185207, 37.57573693936185 55.72158910747798))",992,3.0769230769230766,supermarket
"POLYGON ((37.57573693936185 55.72032422598437, 37.57638524257572 55.72095667185207, 37.57768184900348 55.72095667185207, 37.57833015221736 55.72032422598437, 37.57768184900348 55.71969176987477, 37.57638524257572 55.71969176987477, 37.57573693936185 55.72032422598437))",993,3.0769230769230766,supermarket
"POLYGON ((37.57573693936185 55.71779434009382, 37.57638524257572 55.71842682692959, 37.57768184900348 55.71842682692959, 37.57833015221736 55.71779434009382, 37.57768184900348 55.7171618430158, 37.57638524257572 55.7171618430158, 37.57573693936185 55.71779434009382))",995,1.5384615384615383,supermarket
"POLYGON ((37.57573693936185 55.71652933569546, 37.57638524257572 55.7171618430158, 37.57768184900348 55.7171618430158, 37.57833015221736 55.71652933569546, 37.57768184900348 55.71589681813271, 37.57638524257572 55.71589681813271, 37.57573693936185 55.71652933569546))",996,10.769230769230768,supermarket
"POLYGON ((37.57768184900348 55.75509354197445, 37.57833015221736 55.75572542467543, 37.57962675864512 55.75572542467543, 37.58027506185901 55.75509354197445, 37.57962675864512 55.75446164903648, 37.57833015221736 55.75446164903648, 37.57768184900348 55.75509354197445))",1008,1.5384615384615383,supermarket
"POLYGON ((37.57768184900348 55.75382974586142, 37.57833015221736 55.75446164903648, 37.57962675864512 55.75446164903648, 37.58027506185901 55.75382974586142, 37.57962675864512 55.7531978324492, 37.57833015221736 55.7531978324492, 37.57768184900348 55.75382974586142))",1009,6.153846153846153,supermarket
"POLYGON ((37.57768184900348 55.75256590879972, 37.57833015221736 55.7531978324492, 37.57962675864512 55.7531978324492, 37.58027506185901 55.75256590879972, 37.57962675864512 55.75193397491288, 37.57833015221736 55.75193397491288, 37.57768184900348 55.75256590879972))",1010,1.5384615384615383,supermarket
"POLYGON ((37.57768184900348 55.7513020307886, 37.57833015221736 55.75193397491288, 37.57962675864512 55.75193397491288, 37.58027506185901 55.7513020307886, 37.57962675864512 55.7506700764268, 37.57833015221736 55.7506700764268, 37.57768184900348 55.7513020307886))",1011,10.769230769230768,supermarket
